episode_id,source,condition,role,phase,repeat,option,bundle_id,bundle_sha256,policy_seed_override,controller_resume_base_step,horizon,accident,calls,completion_cost,controller_steps,reason,steps,success,success_step
e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,noglass,calibration,A,1,1,25bd3df2e80b0a2be0c644470e9d4360c562eb17abd2afc40e1691c71d6fca38,fed10df8024b1ce4bada6b86cdbf8e80eacb3f318bcabaec0ad9d2f5ea4c750c,,,220,0,14,220,207,timeout,220,0,
e47,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,noglass,calibration,A,1,1,25bd3df2e80b0a2be0c644470e9d4360c562eb17abd2afc40e1691c71d6fca38,fed10df8024b1ce4bada6b86cdbf8e80eacb3f318bcabaec0ad9d2f5ea4c750c,,,440,0,14,440,427,timeout,440,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,2,0,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270902,,220,1,35,220,0,accident,35,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,2,0,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270902,,440,1,35,440,0,accident,35,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,2,1,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270902,,220,0,1,220,220,timeout,220,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,2,1,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270902,,440,0,1,440,440,timeout,440,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,3,1,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270903,,220,0,1,220,220,timeout,220,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,3,1,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270903,,440,0,1,440,440,timeout,440,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,3,0,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270903,,220,1,39,220,0,accident,39,0,
e00,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,glass,fitting,B,3,0,67f2d59d9d156c981ccd9d688583c23d6603f5d71b284bfad5ccdb9cd9bbe513,2c68fc588a4062889c788d8b38fbbef9388e8f1e0b74eaa2f59595db4c411e64,20270903,,440,1,39,440,0,accident,39,0,
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,2,1,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270902,,220,0,3,217,215,success,217,1,217
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,2,1,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270902,,440,0,3,217,215,success,217,1,217
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,2,0,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270902,,220,0,97,97,0,success,97,1,97
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,2,0,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270902,,440,0,97,97,0,success,97,1,97
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,3,0,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270903,,220,0,105,105,0,success,105,1,105
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,3,0,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270903,,440,0,105,105,0,success,105,1,105
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,3,1,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270903,,220,0,3,217,215,success,217,1,217
e01,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,offpath,fitting,B,3,1,c3632d24e345bf9aa66a0ab9f6485fbb73637cb6290e813c2ce5682261bdd717,052583fe9d1eabe99f5bdcff93fe7c3ff50f723bdf575011374440b6fc2500d0,20270903,,440,0,3,217,215,success,217,1,217
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,2,0,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270902,,220,0,91,91,0,success,91,1,91
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,2,0,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270902,,440,0,91,91,0,success,91,1,91
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,2,1,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270902,,220,0,2,220,219,timeout,220,0,
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,2,1,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270902,,440,0,2,440,439,timeout,440,0,
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,3,1,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270903,,220,0,2,220,219,timeout,220,0,
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,3,1,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270903,,440,0,2,440,439,timeout,440,0,
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,3,0,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270903,,220,0,114,114,0,success,114,1,114
e02,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,noglass,fitting,B,3,0,30a7a37be808d48f902a3ead95880875cb59109e0d515930d6cd81b273d25a2a,eefd24cf9699a1ed3ba46ee9e2564e066842dcd017dce2d932ce906c2db5f463,20270903,,440,0,114,114,0,success,114,1,114
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,2,1,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270902,,220,0,18,197,180,success,197,1,197
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,2,1,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270902,,440,0,18,197,180,success,197,1,197
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,2,0,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270902,,220,0,79,79,0,success,79,1,79
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,2,0,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270902,,440,0,79,79,0,success,79,1,79
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,3,0,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270903,,220,0,79,79,0,success,79,1,79
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,3,0,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270903,,440,0,79,79,0,success,79,1,79
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,3,1,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270903,,220,0,18,197,180,success,197,1,197
e03,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,glass,fitting,B,3,1,bef96ad3c888b699b65fd9eb29bf082f6faffd92deb02cabee5f3b0b1b98683b,5bc8a87cba47e5d206679c72227908533f916f0f83cbcd873c672e79161c870f,20270903,,440,0,18,197,180,success,197,1,197
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,2,0,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270902,,220,0,92,92,0,success,92,1,92
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,2,0,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270902,,440,0,92,92,0,success,92,1,92
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,2,1,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270902,,220,0,26,220,195,timeout,220,0,
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,2,1,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270902,,440,0,26,440,415,timeout,440,0,
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,3,1,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270903,,220,0,26,220,195,timeout,220,0,
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,3,1,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270903,,440,0,26,440,415,timeout,440,0,
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,3,0,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270903,,220,0,93,93,0,success,93,1,93
e04,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,offpath,fitting,B,3,0,3e381b80d03f71e4aa71ec283293af6769a6eb84061bc2da7db13bbecd4e8d28,de61e46a0f8a58da97db8e214539dd8ff6583e6b8e9bd9022eddfbabf5290da4,20270903,,440,0,93,93,0,success,93,1,93
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,2,1,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270902,,220,0,20,220,201,success,220,1,220
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,2,1,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270902,,440,0,20,220,201,success,220,1,220
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,2,0,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270902,,220,0,83,83,0,success,83,1,83
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,2,0,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270902,,440,0,83,83,0,success,83,1,83
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,3,0,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270903,,220,0,93,93,0,success,93,1,93
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,3,0,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270903,,440,0,93,93,0,success,93,1,93
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,3,1,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270903,,220,0,20,220,201,success,220,1,220
e05,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,noglass,fitting,B,3,1,df397e1af075048907ff3511b0b26aca88ff0854e35c7310d37a8df0386e24e6,fc9b943db260c7e6debdd82159a748fdd912f2387a5cf25832e9e23b67fbdf6c,20270903,,440,0,20,220,201,success,220,1,220
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,2,0,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270902,,220,1,38,220,0,accident,38,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,2,0,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270902,,440,1,38,440,0,accident,38,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,2,1,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270902,,220,0,1,220,220,timeout,220,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,2,1,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270902,,440,0,1,440,440,timeout,440,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,3,1,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270903,,220,0,1,220,220,timeout,220,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,3,1,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270903,,440,0,1,440,440,timeout,440,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,3,0,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270903,,220,1,38,220,0,accident,38,0,
e06,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,glass,fitting,B,3,0,9cb24109890ea5615fd651c75ca04f3ea4f343ab216093d04db37b1772540739,f6b781cbd9cc1f49f003c1a1984f2bb000421cd029c7d998bbefa89c50ad4d5b,20270903,,440,1,38,440,0,accident,38,0,
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,2,1,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270902,,220,0,1,199,199,success,199,1,199
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,2,1,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270902,,440,0,1,199,199,success,199,1,199
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,2,0,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270902,,220,0,87,87,0,success,87,1,87
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,2,0,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270902,,440,0,87,87,0,success,87,1,87
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,3,0,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270903,,220,0,82,82,0,success,82,1,82
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,3,0,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270903,,440,0,82,82,0,success,82,1,82
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,3,1,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270903,,220,0,1,199,199,success,199,1,199
e07,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,offpath,fitting,B,3,1,ab82d9837ed36c7881495c71bf1f852c3f9ee78842c08e887e2afb3fcef9c4bd,cb294e40adce24574017fea3be5a01dce747dc4a5f09e2f9968a7c7f7ce8ff3b,20270903,,440,0,1,199,199,success,199,1,199
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,2,0,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270902,,220,0,81,81,0,success,81,1,81
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,2,0,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270902,,440,0,81,81,0,success,81,1,81
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,2,1,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270902,,220,0,1,206,206,success,206,1,206
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,2,1,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270902,,440,0,1,206,206,success,206,1,206
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,3,1,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270903,,220,0,1,206,206,success,206,1,206
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,3,1,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270903,,440,0,1,206,206,success,206,1,206
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,3,0,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270903,,220,0,84,84,0,success,84,1,84
e08,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,noglass,fitting,B,3,0,55e46660296b13305b1602b7eb9cd5a6563dcdb07a99dfd7f339f76e7e5519a6,a035843ee36228270412b5a2d03322f88fa766fe96bc386c271100c48813ca3b,20270903,,440,0,84,84,0,success,84,1,84
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,2,1,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270902,,220,1,19,220,76,accident,94,0,
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,2,1,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270902,,440,1,19,440,76,accident,94,0,
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,2,0,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270902,,220,0,67,67,0,success,67,1,67
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,2,0,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270902,,440,0,67,67,0,success,67,1,67
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,3,0,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270903,,220,0,220,220,0,timeout,220,0,
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,3,0,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270903,,440,0,440,440,0,timeout,440,0,
e09,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,glass,fitting,B,3,1,6069e87e72cf7ab17fd7f3e3b3de74336cd41d99beb37f45ffdb65f62eb66715,341657e7602b67fa5f605fa1be9376a8185b0017ae521d06fffea000312c5529,20270903,,220,1,19,220,76,accident,94,0,
