horizon,method,source,success,accident,delta_success,delta_accident,success_loss,new_accident,calls,controller_steps,completion_cost,intervention,no_trigger
440,A_long_reference,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,46.833333333333336,63.666666666666664,177.5,0.3333333333333333,0.0
440,A_long_reference,64d921063eb0a02530efbea3434c347d28bd353cbb04464e5d91d499f62f61ef,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,102.5,0.0,380.3333333333333,0.0,0.3333333333333333
440,A_long_reference,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,56.166666666666664,0.0,193.0,0.0,0.0
440,A_long_reference,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,68.33333333333333,0.0,202.33333333333334,0.0,0.0
440,A_long_reference,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,134.66666666666666,0.0,134.66666666666666,0.0,0.0
440,A_long_reference,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,72.5,0.0,201.16666666666666,0.0,0.0
440,A_long_reference,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,112.33333333333333,69.66666666666667,242.33333333333334,0.3333333333333333,0.0
440,A_long_reference,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,1.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,68.16666666666667,63.666666666666664,131.5,0.3333333333333333,0.0
440,A_long_reference,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,1.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,60.666666666666664,139.33333333333334,199.66666666666666,0.3333333333333333,0.0
440,A_long_reference,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,70.0,0.0,204.5,0.0,0.0
440,A_long_reference,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,86.16666666666667,0.0,204.5,0.0,0.0
440,A_long_reference,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,140.33333333333334,0.0,199.0,0.0,0.0
440,A_long_reference,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,63.166666666666664,0.0,198.66666666666666,0.0,0.0
