method,comparator,source,utility_difference,task_success_rate_difference,catastrophe_rate_difference,intervention_rate_difference
SB-DirectQ,Risk->BestFixed,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,0.16666666666666669,0.08333333333333337,-0.08333333333333333,-0.16666666666666663
SB-DirectQ,Risk->BestFixed,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,-0.25,-0.25,0.0,0.16666666666666669
SB-DirectQ,Risk->BestFixed,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.08333333333333337,0.0,-0.08333333333333334,0.0
SB-DirectQ,Risk->BestFixed,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,-0.06666666666666665,-0.1333333333333333,-0.06666666666666668,0.16666666666666669
SB-DirectQ,Risk->BestFixed,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.16666666666666669,0.0,-0.16666666666666666,0.08333333333333337
SB-DirectQ,Risk->BestFixed,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.0,0.06666666666666665,0.06666666666666665,-0.4
SB-DirectQ,Risk->BestFixed,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.3333333333333333,0.19999999999999996,-0.13333333333333336,-0.4
SB-DirectQ,Risk->BestFixed,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,-0.08333333333333331,0.0,0.08333333333333334,-0.08333333333333331
SB-DirectQ,Risk->BestFixed,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,-0.08333333333333331,-0.16666666666666669,-0.08333333333333334,-0.16666666666666666
SB-DirectQ,Risk->BestFixed,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.08333333333333331,0.08333333333333331,0.0,-0.08333333333333326
SB-DirectQ,Risk->BestFixed,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0.10000000000000003,0.033333333333333326,-0.06666666666666665,0.1
SB-DirectQ,Risk->BestFixed,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,-0.06666666666666665,0.0,0.06666666666666665,0.0
SB-DirectQ,Risk->BestFixed,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,-1.2,-0.4,0.8,-1.0
SB-DirectQ,Risk->BestFixed,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,-0.06666666666666665,-0.06666666666666671,0.0,0.0
SB-DirectQ,Risk->BestFixed,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.25,0.08333333333333337,-0.16666666666666669,0.08333333333333331
SB-OutcomeRouter,Risk->BestFixed,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.16666666666666663,0.08333333333333326,-0.08333333333333333,0.08333333333333326
SB-OutcomeRouter,Risk->BestFixed,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,-0.6000000000000001,0.0,0.6000000000000001,-1.0
SB-OutcomeRouter,Risk->BestFixed,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,0.055555555555555525,-0.11111111111111116,-0.16666666666666666,0.33333333333333337
SB-OutcomeRouter,Risk->BestFixed,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.0,0.0,0.0,0.0
SB-OutcomeRouter,Risk->BestFixed,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,-0.16666666666666669,-0.08333333333333326,0.08333333333333331,-0.41666666666666674
SB-OutcomeRouter,Risk->BestFixed,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,0.25000000000000006,0.08333333333333337,-0.16666666666666666,-0.16666666666666663
SB-OutcomeRouter,Risk->BestFixed,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,-0.16666666666666674,-0.25,-0.08333333333333333,0.25000000000000006
SB-OutcomeRouter,Risk->BestFixed,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.08333333333333337,0.0,-0.08333333333333334,0.0
SB-OutcomeRouter,Risk->BestFixed,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.06666666666666665,-0.09999999999999998,-0.16666666666666669,0.5333333333333334
SB-OutcomeRouter,Risk->BestFixed,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.4166666666666667,0.24999999999999994,-0.16666666666666666,-0.25
SB-OutcomeRouter,Risk->BestFixed,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,-0.06666666666666665,0.0,0.06666666666666665,-0.1333333333333333
SB-OutcomeRouter,Risk->BestFixed,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.26666666666666666,0.19999999999999996,-0.06666666666666671,-0.1333333333333333
SB-OutcomeRouter,Risk->BestFixed,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.16666666666666663,0.08333333333333337,-0.08333333333333333,0.08333333333333337
SB-OutcomeRouter,Risk->BestFixed,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.0,0.0,0.0,0.08333333333333337
SB-OutcomeRouter,Risk->BestFixed,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.0,0.08333333333333331,0.08333333333333333,-0.16666666666666663
SB-OutcomeRouter,Risk->BestFixed,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0.06666666666666671,-0.033333333333333326,-0.09999999999999998,0.16666666666666666
SB-OutcomeRouter,Risk->BestFixed,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.0,-0.06666666666666665,-0.06666666666666665,0.33333333333333337
SB-OutcomeRouter,Risk->BestFixed,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,-0.6000000000000001,-0.2,0.39999999999999997,-0.4
SB-OutcomeRouter,Risk->BestFixed,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.06666666666666665,0.06666666666666665,0.0,-0.06666666666666667
SB-OutcomeRouter,Risk->BestFixed,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.25,0.08333333333333337,-0.16666666666666669,0.0
SB-Risk+TwoStage,Risk->BestFixed,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.08333333333333337,0.08333333333333326,0.0,-0.08333333333333337
SB-Risk+TwoStage,Risk->BestFixed,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,-0.8,0.0,0.8,0.0
SB-Risk+TwoStage,Risk->BestFixed,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,0.16666666666666669,0.0,-0.16666666666666666,0.0
SB-Risk+TwoStage,Risk->BestFixed,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,-0.25,-0.25,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.08333333333333337,0.0,-0.08333333333333334,0.0
SB-Risk+TwoStage,Risk->BestFixed,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,-0.26666666666666666,-0.1333333333333333,0.1333333333333333,-0.26666666666666666
SB-Risk+TwoStage,Risk->BestFixed,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.16666666666666669,0.0,-0.16666666666666666,0.0
SB-Risk+TwoStage,Risk->BestFixed,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,-0.06666666666666665,0.0,0.06666666666666665,-0.2
SB-Risk+TwoStage,Risk->BestFixed,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,-0.06666666666666667,-0.06666666666666671,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,-0.08333333333333331,-0.08333333333333326,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,-0.08333333333333337,-0.08333333333333337,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0.06666666666666671,0.0,-0.06666666666666665,0.0
SB-Risk+TwoStage,Risk->BestFixed,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,-0.13333333333333333,-0.06666666666666665,0.06666666666666665,0.06666666666666668
SB-Risk+TwoStage,Risk->BestFixed,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.0,0.0,0.0,0.0
SB-Risk+TwoStage,Risk->BestFixed,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.25,0.08333333333333337,-0.16666666666666669,-0.08333333333333337
Always Detour,SB-Risk+TwoStage,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.0,-0.08333333333333326,-0.08333333333333333,0.5
Always Detour,SB-Risk+TwoStage,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.8,0.0,-0.8,0.0
Always Detour,SB-Risk+TwoStage,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,0.055555555555555525,-0.16666666666666674,-0.2222222222222222,0.7222222222222222
Always Detour,SB-Risk+TwoStage,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.0,0.0,0.0,0.0
Always Detour,SB-Risk+TwoStage,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,-0.08333333333333337,-0.08333333333333326,0.0,0.41666666666666663
Always Detour,SB-Risk+TwoStage,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,-0.16666666666666669,0.0,0.16666666666666666,0.33333333333333337
Always Detour,SB-Risk+TwoStage,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.41666666666666663,0.33333333333333337,-0.08333333333333333,0.6666666666666667
Always Detour,SB-Risk+TwoStage,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,-0.33333333333333337,-0.33333333333333337,0.0,0.75
Always Detour,SB-Risk+TwoStage,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.39999999999999997,0.09999999999999998,-0.3,1.0
Always Detour,SB-Risk+TwoStage,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,-0.25,-0.16666666666666669,0.08333333333333334,0.5
Always Detour,SB-Risk+TwoStage,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,-0.13333333333333333,-0.2,-0.06666666666666665,0.6666666666666667
Always Detour,SB-Risk+TwoStage,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.06666666666666667,0.06666666666666671,0.0,0.4666666666666667
Always Detour,SB-Risk+TwoStage,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.16666666666666669,0.08333333333333326,-0.08333333333333333,0.6666666666666667
Always Detour,SB-Risk+TwoStage,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.5,0.33333333333333326,-0.16666666666666669,0.6666666666666667
Always Detour,SB-Risk+TwoStage,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.08333333333333337,0.08333333333333337,0.0,0.08333333333333337
Always Detour,SB-Risk+TwoStage,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,-0.16666666666666669,-0.19999999999999996,-0.033333333333333326,0.9
Always Detour,SB-Risk+TwoStage,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.06666666666666668,-0.13333333333333336,-0.19999999999999998,0.8
Always Detour,SB-Risk+TwoStage,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,0.0,0.0,0.0,0.0
Always Detour,SB-Risk+TwoStage,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,-0.06666666666666665,-0.13333333333333336,-0.06666666666666667,0.8666666666666667
Always Detour,SB-Risk+TwoStage,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,-0.4166666666666667,-0.33333333333333337,0.08333333333333333,0.6666666666666667
Always Retreat,SB-Risk+TwoStage,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,-0.5833333333333334,-0.6666666666666666,-0.08333333333333333,0.5
Always Retreat,SB-Risk+TwoStage,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.0,0.0,0.0,0.0
Always Retreat,SB-Risk+TwoStage,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,-0.3888888888888889,-0.6111111111111112,-0.2222222222222222,0.7222222222222222
Always Retreat,SB-Risk+TwoStage,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.0,0.0,0.0,0.0
Always Retreat,SB-Risk+TwoStage,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,-0.4166666666666667,-0.6666666666666666,-0.25,0.41666666666666663
Always Retreat,SB-Risk+TwoStage,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,-0.5,-0.5,0.0,0.33333333333333337
Always Retreat,SB-Risk+TwoStage,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,-0.5833333333333334,-0.6666666666666666,-0.08333333333333333,0.6666666666666667
Always Retreat,SB-Risk+TwoStage,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,-0.4166666666666667,-0.5833333333333334,-0.16666666666666666,0.75
Always Retreat,SB-Risk+TwoStage,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,-0.23333333333333334,-0.5666666666666667,-0.3333333333333333,1.0
Always Retreat,SB-Risk+TwoStage,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,-0.25,-0.4166666666666667,-0.16666666666666666,0.5
Always Retreat,SB-Risk+TwoStage,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,-0.26666666666666666,-0.5333333333333333,-0.26666666666666666,0.6666666666666667
Always Retreat,SB-Risk+TwoStage,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,-0.4,-0.3333333333333333,0.06666666666666665,0.4666666666666667
Always Retreat,SB-Risk+TwoStage,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,-0.5,-0.5833333333333334,-0.08333333333333333,0.6666666666666667
Always Retreat,SB-Risk+TwoStage,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,-0.3333333333333333,-0.5833333333333334,-0.25,0.6666666666666667
Always Retreat,SB-Risk+TwoStage,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,-0.3333333333333333,-0.3333333333333333,0.0,0.08333333333333337
Always Retreat,SB-Risk+TwoStage,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,-0.43333333333333335,-0.6333333333333333,-0.2,0.9
Always Retreat,SB-Risk+TwoStage,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,-0.2,-0.4666666666666667,-0.26666666666666666,0.8
Always Retreat,SB-Risk+TwoStage,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,-1.2,-0.4,0.8,0.0
Always Retreat,SB-Risk+TwoStage,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,-0.3333333333333333,-0.4,-0.06666666666666667,0.8666666666666667
Always Retreat,SB-Risk+TwoStage,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,-0.5,-0.5833333333333334,-0.08333333333333333,0.6666666666666667
Base,SB-Risk+TwoStage,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,-0.25000000000000006,0.0,0.25,-0.5
Base,SB-Risk+TwoStage,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.19999999999999996,0.0,-0.19999999999999996,-1.0
Base,SB-Risk+TwoStage,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,-0.1111111111111111,0.0,0.1111111111111111,-0.2777777777777778
Base,SB-Risk+TwoStage,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.19999999999999996,0.0,-0.19999999999999996,-1.0
Base,SB-Risk+TwoStage,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,-0.16666666666666669,-0.08333333333333326,0.08333333333333331,-0.5833333333333334
Base,SB-Risk+TwoStage,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,-0.16666666666666669,0.16666666666666663,0.3333333333333333,-0.6666666666666666
Base,SB-Risk+TwoStage,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,-0.25000000000000006,0.0,0.25,-0.3333333333333333
Base,SB-Risk+TwoStage,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,-0.16666666666666669,0.0,0.16666666666666666,-0.25
Base,SB-Risk+TwoStage,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.0,0.0,0.0,0.0
Base,SB-Risk+TwoStage,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.16666666666666669,0.24999999999999994,0.08333333333333334,-0.5
Base,SB-Risk+TwoStage,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.0,0.06666666666666665,0.06666666666666665,-0.3333333333333333
Base,SB-Risk+TwoStage,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.39999999999999997,0.3333333333333333,-0.06666666666666671,-0.5333333333333333
Base,SB-Risk+TwoStage,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,-0.16666666666666669,0.0,0.16666666666666666,-0.3333333333333333
Base,SB-Risk+TwoStage,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,-0.16666666666666666,-0.16666666666666669,0.0,-0.3333333333333333
Base,SB-Risk+TwoStage,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.0,0.3333333333333333,0.3333333333333333,-0.9166666666666666
Base,SB-Risk+TwoStage,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,-0.06666666666666671,0.0,0.06666666666666665,-0.1
Base,SB-Risk+TwoStage,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.13333333333333333,0.1333333333333333,0.0,-0.2
Base,SB-Risk+TwoStage,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,-1.2,-0.4,0.8,-1.0
Base,SB-Risk+TwoStage,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.06666666666666665,0.06666666666666665,0.0,-0.13333333333333333
Base,SB-Risk+TwoStage,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.0,0.16666666666666663,0.16666666666666669,-0.3333333333333333
Condition-only diagnostic,SB-Risk+TwoStage,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.08333333333333326,0.0,-0.08333333333333333,-0.16666666666666669
Condition-only diagnostic,SB-Risk+TwoStage,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.0,0.0,0.0,0.0
Condition-only diagnostic,SB-Risk+TwoStage,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,0.22222222222222227,0.0,-0.2222222222222222,0.055555555555555525
Condition-only diagnostic,SB-Risk+TwoStage,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.0,0.0,0.0,0.0
Condition-only diagnostic,SB-Risk+TwoStage,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,-0.08333333333333337,-0.08333333333333326,0.0,-0.25000000000000006
Condition-only diagnostic,SB-Risk+TwoStage,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,0.0,0.16666666666666663,0.16666666666666666,-0.3333333333333333
Condition-only diagnostic,SB-Risk+TwoStage,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.41666666666666663,0.33333333333333337,-0.08333333333333333,0.0
Condition-only diagnostic,SB-Risk+TwoStage,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,0.0,0.0,0.0,0.08333333333333331
Condition-only diagnostic,SB-Risk+TwoStage,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333
Condition-only diagnostic,SB-Risk+TwoStage,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.16666666666666669,0.24999999999999994,0.08333333333333334,-0.16666666666666669
Condition-only diagnostic,SB-Risk+TwoStage,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,0.3333333333333333,0.06666666666666665,-0.26666666666666666,0.0
Condition-only diagnostic,SB-Risk+TwoStage,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.7999999999999999,0.5333333333333334,-0.2666666666666667,-0.2
Condition-only diagnostic,SB-Risk+TwoStage,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.3333333333333333,0.25,-0.08333333333333333,0.0
Condition-only diagnostic,SB-Risk+TwoStage,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.08333333333333337,-0.16666666666666669,-0.25,0.0
Condition-only diagnostic,SB-Risk+TwoStage,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.3333333333333333,0.3333333333333333,0.0,-0.5833333333333333
Condition-only diagnostic,SB-Risk+TwoStage,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0.033333333333333326,0.0,-0.033333333333333326,0.2333333333333333
Condition-only diagnostic,SB-Risk+TwoStage,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0.33333333333333337,0.1333333333333333,-0.19999999999999998,0.1333333333333333
Condition-only diagnostic,SB-Risk+TwoStage,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,-1.2,-0.4,0.8,0.0
Condition-only diagnostic,SB-Risk+TwoStage,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0.13333333333333336,0.06666666666666665,-0.06666666666666667,0.19999999999999998
Condition-only diagnostic,SB-Risk+TwoStage,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0.0,0.08333333333333326,0.08333333333333333,0.0
DirectChoice,SB-Risk+TwoStage,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,0.08333333333333326,0.0,-0.08333333333333333,0.33333333333333337
DirectChoice,SB-Risk+TwoStage,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,0.19999999999999996,0.0,-0.19999999999999996,-1.0
DirectChoice,SB-Risk+TwoStage,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,-0.05555555555555558,-0.16666666666666674,-0.1111111111111111,0.2777777777777778
DirectChoice,SB-Risk+TwoStage,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,0.19999999999999996,0.0,-0.19999999999999996,-0.6
DirectChoice,SB-Risk+TwoStage,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,0.0,0.0,0.0,0.16666666666666663
DirectChoice,SB-Risk+TwoStage,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,-0.16666666666666669,0.0,0.16666666666666666,0.0
DirectChoice,SB-Risk+TwoStage,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,0.0,-0.08333333333333326,-0.08333333333333333,0.3333333333333333
DirectChoice,SB-Risk+TwoStage,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,-0.08333333333333337,-0.16666666666666669,-0.08333333333333333,0.33333333333333337
DirectChoice,SB-Risk+TwoStage,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,0.0,0.0,0.0,0.0
DirectChoice,SB-Risk+TwoStage,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,0.16666666666666669,0.16666666666666669,0.0,-0.16666666666666669
DirectChoice,SB-Risk+TwoStage,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,-0.06666666666666665,-0.1333333333333333,-0.06666666666666665,0.13333333333333336
DirectChoice,SB-Risk+TwoStage,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0.39999999999999997,0.26666666666666666,-0.13333333333333336,-0.2
DirectChoice,SB-Risk+TwoStage,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0.24999999999999994,0.16666666666666663,-0.08333333333333333,0.0
DirectChoice,SB-Risk+TwoStage,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0.25000000000000006,0.16666666666666663,-0.08333333333333334,0.16666666666666669
DirectChoice,SB-Risk+TwoStage,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0.16666666666666669,0.16666666666666669,0.0,-0.16666666666666663
