outer_fold,held_source,source,role,assignment_hash
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration,fac7d83cb5b12a59c3b0f86c61bfdb960005cfe2289301e040d1647f408ba889
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,0d5df90ed6a7689202a019c084c5604772db7497d8dcd060d9c26462747e3bf3
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,319106fa4c0cad0a757721f7d77be2ab647146338d7b556e9b41a80d34ebe32e
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,7f46e188962a6dbb5a6275db9a814c08f328be8a212e39e485210c4cb9114b7c
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,e84b4d13649ff51cffa7885ad79bc08bc56bb187d765f2d565723300a1295a3f
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,252210298c9cf48b975af38e18d0b59c9ac1c589042e8527a99b99f07779d55f
10,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,1ff265e6dda11892affc90c807719b28730ad64c817f7c457629426f40eab1c9
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,ab147ffb59ff65e460b3fdb3065ffc0e574a7e62a4c78ff742ffe24d51cad39e
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,b610a97f014e2184373c658e9854c5a37754dda75d075339213cc4d5b2290396
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration,d2f99ab6d14ed85314f601cada7cf94707564c917c42f5157308b41dcc53f0e1
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,a7927f51027bbd7c29b2a6788dda6568c1289b60e0a7b3747a47d587f2dda3ee
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,98b3108de69765627697169d7c118a4ccef2bd29af4e62fcda4e20a451638bc7
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,9e5d86917a24d5dc6c5d6a574ff70e5f0b1be32785668a291c2a3f06eb7b2f19
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit,14434652a892dd8500f18812d4172458cc48418d5270d45e6e8d2a14a502fd17
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,a62cf9e17ff7db31e018f430c93d18fb20584a7ef1db89be71652c69e49f9e4a
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration,f26a845e29432e1e18c4837ab59cc81edac8dc220fbc4e8bf439c4e104fee05f
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,b893af0f9f519aa9fc7e4cf84c60ef74847c7f9d41d1ad5d37cab43c551d535b
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,5cb81844c18412d13e0193af418cd19b71d97682ce5d379948a241a853598135
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,held_out,
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration,e53d71bfccd1f44160b3c723b12a3f5131eb853a9b4d7d78eae74f1cbfd64262
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,aa0a93e90ea7be7408bcae9fc143190abbfb5bbc9b3faaad641c7845ac9a210d
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,d10e4a0f52e700c717f3e0142db11ddade33afab640cc8054296a492f61a5c87
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,37f61cc3904954b018b02c8965755da72457ab0976c0127db671b70534a782ae
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration,d6f163f24b81bf05598dceca7963bbadb55987acad555e9f8e55a1178f2a5c95
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,73c94931f6253815c5fdc936d7ff7635fadc614da0309bbff35b3278a94320a3
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,aba8149e657b4f1efa03c25ba6ec88662dafddbdbace56ef1fb9e4cba0668e45
11,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,18ba3f6520e42fd7b6067b4d3609c4dbc2c0f4d89e9570f5c8c7901e196eb4cd
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,3b175795745c41dfe8e61b358a6643ba9497edb41f95eeb0cd03d8b0a716325a
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,calibration,c522b971ffacfdf58e50785c1ff680d52a29343d671f6e94a1d120cdc71f2d5f
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,2aacb831609376a548dac5c57d86d3789cb7eab8b5a7d43ba40c383388dbfbc9
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit,587f1461927beecde40b9324af5d34557b692e91102e3648936123fd7969c8ac
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,5cf80e84034cf58f81c92b33b001953df6828d71eb7333a615606091cb6dc0cc
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,7bc7f9afd5a3044a9da6aa10a4e935a3aebbff624f4b75247c57f7f25ac828fe
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit,39086db7237ae9c16db9cf9e14ed8384b823dd2f67197ab8e2fa28087e8f8308
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,e151358b0b228c567144e027befa8331ca097e72a1459f42aee293f8333aaa0c
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,747038979375dc6f73edf45bb3fac20cfc8d133a0e127e1ceb1a7861c76636ff
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,2a65b65ef39faadaddfe006dceef583061739d2ab2255fd33e7360162ab2c841
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,169f6f5f6b6090656b6e6d160f0217a22b85b71c6daa2a5ba26b54de3f6d1a05
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,5f33c34cd93b9c491c78e978917be772931b5b482169bdbff576c20ffddcf94f
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,held_out,
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration,bfaebb5bc25a2a87543ee86c0a18f6c7a27f8f5f05910bad10d40b93edf2fd1f
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,0d9caf0d64466163dacd315d6353243bc14915dffc14d813b62d40907d15f8c9
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,49a627220d2aef7346b8facaed74163560fb67b14cd44681d972bdde4f8cf2ae
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration,f3535ad1e8b33b4d5781f2fda4cb874be863a2f3abf4098e67bdda73f36089f7
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,13eda0ef736f957e5bed02fad8345675dd38c159c38475f8df66710a5e57230f
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,c5158712e4d1b513dd58276243ab8896ddae01555005dcec1c10a3060dc52045
12,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,a71fc9fa7a01314bdd937bb1975ed7579c703cca53e776e9ae19f7666cb35a2e
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,19a1a04292a2bc9b2c86435f5465344e47ff09bc5cb5717d8b2080d75c642a42
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,2f28342d2f5588164dfe2ed8bd923fd9e2cc827e344b9fe1c479fc74897887c8
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration,efbcd57e79d77e5b89922224855d43f8b2bea54dcfff630fbefd28a03b70fd32
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration,b7413842767a214d2356357bfe34836dae04c734cd6a45b61d768e804f5a353d
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,468bf6c4f9744ab8ef07e715c1c29eabea6bced38b56d0bfcf748f7531116007
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,7919916c9ef5aa5bd698223d2dea8fdc3f007126ca4af9888461d9ff913a1cfb
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,ffc7bb6e2e61a1a4184ff7269d7361b27bb4fee6ff4b424288f8930b56ca102c
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,3254420bd9db4c21a0fdd03f70d73e9e120eaa20868be9c77a91bee00634ae7b
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration,e40a020b6f554ebbf7b01c8f244e4ec13b09368598de5598ceb830b521e8a5d3
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,943ae4c618e47f938c29a82f0a78ac4b8807de73bcb899eb7b4449ef7b9a3ce6
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,774cfa9b81488806c2abca5192a79bcf5726ccb97c2cbf5e08c8db8389159a20
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,747abb229b623cce16aea9bfaf87f8307263d0341bb95fe1e15fafe5d76f4ebe
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,1e3ba2d56d8231917b55230ae4984e94ca4e63188df467f1191c0d37c80eb42a
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,held_out,
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit,35726138823770bcf275cdfec0fcb476f0649848aef6d65ba6336adf71bdafd8
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,0e93d7d5b41c0213760bc5eb5d1925a0bf46efaf53501de70d1bc20b8d0d4a43
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,2aa0bb47ca462db5811331cf702a08940875bd2fb65f42b5190624a75e3666ef
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration,a0016c075fa6f08968fcf7fd1cd0ba752ec8d76753dad8554a12ff192fea2a94
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,2e08c484259f378e8f8ba1931d5689d13e6ecc231851f7159d0b015a46b6aced
13,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,70de2454e23125dc765f5b879df37b92021c45c8168b9d77e008e28578f914d7
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration,cc7a4003676b8fd4432e0f5cc24e56e33de9b858229b093a79995d341424145a
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,4917c25a109fa7484c84a761872e421d13a5d4bc39ac31f08833e0dcec9f6f2a
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,5d661064cf28952412380e88c43b8aab60adbaf22cb05b96e2f26ed150dac314
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration,c058638b46ff98e7f5d077bd43bfb75f797c9d72919660aaf3d8491169f7a827
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,7b76c40e8821c9a0c9034b6a33899d174960dcb6e0a4ea8720263d64d384cd2b
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration,9f4d2fc7d70e615d9b6881c7f01b9328ef942b1a51635e4fbb19da599637970d
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,829c56abc47f9e8db41e86cde28ca664ea9818aca35119857024b7a90811ee11
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit,20f1b2ef746403d41a723774625df54543716efa8b32ecf5b780c985ecfc7c0d
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,4b8356002442a9cda6c7196c264eaa729aa3fb332abd206a7ef7bc69aa70701c
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,3ab2925d04025b3b10a10da6258a191dc5591d21b2be05423f8dc4d93b4ae635
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,77ff9e2ab9f157a3dd2eeaa60134dc13604d52eb21354d013de202787711d9ec
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,1e63c8322be1cb9ff3ece1e73b733a4f35630f8a5f25d316b82f30edb5ad4f7d
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration,e8391e2b3af289564ab6cf85038460b3b01126f2881a487071ee99460c927847
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,51589e9a3a794fbb70f7f52fca1b71ef82c9897673cc515018a93a40315a3d0b
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,held_out,
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit,19f150340ca984e0d6b2029f4fec8d0d115ef8bc1e722b0fbabda97f869084d4
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,25e64458fd87bee4bc31085c34db690b8350f3126b7e8c986efecb12555a1d99
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit,7ffc641d60bc0c465cf50e5db74b47f3d5b08e63841c29e6a4c5d2dc94cbd665
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit,23541d2282d898d5f3870b146bd0558a03162790078029fa8141842c11815ba3
14,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit,62c2658f6bc933771554698fb75d12caa119869ea517c78f8359a0c20b335660
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit,4603463993ef492ad898937ecb5e6bda0082eed06ec6e0afded4aa9b91fcfa1e
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit,6fa61df5b4f039a293b9a33c26903934188ef3e12261358a4a36334dac39ca72
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit,20645848921c7c0d4efc57f5050f338368bbdea57dd7c59aa8463e335f8df4ab
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration,a7371c8a026c96a3236f1fed5d0234eda3889aa1fa3eee702edb241e2241c23c
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit,a45137770bef6bbdfb500db56b7bb8a16d935a5d2e3570b1c11c78cc77742fbf
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit,483a796a55901d5a7b9ad4cc9efb3ccbb50a06444aa83026fa4b309c48bd0588
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration,e37bae299f6a9ad30a5666d1d7bb90f88cffc044ebc5a58465bc35c6390092af
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration,c84a81f8d3bdcedf3f92b486f96121660936ac6b5ec0506179d3feea54e2202d
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit,41cc31316aabe9014009ea3af73c5b7bd08911d19a98f49281ec1d1b1ce8346c
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit,7e695a5259879cd655568147c26d97a4b77d6cc123a1e7f4fd2ba8e37c516e8b
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit,9b6e03559bd6f084454cba817c75628212c27a71cb19480615c4edd13914488e
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit,4e635be5144c9b24f1d30ce83bc6862805d345777db9560c1c0d0155db851c26
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit,391090c38d88c652861c544a28de649f0671289045a22fc9d34bff049d3379ff
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit,3932a3f684b905f96564ff746614673459f90737578d04d67f87f174ca5ce0b6
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,db4430ada7d3e2b5808f259db9d105aa129258029cbd0fb37364e764f3c99b17
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,held_out,
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit,13ab84a8607d674cdc17491b9b5952d7ae52c8f3e906ef92a9dc2bdb63db9413
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration,c299bd32da0ea788a6e9b922ca21b4f6a5f9e1acaf705e771f86eda3b45040e6
