component,group_type,group_value,method,scalar_utility,task_success_rate,catastrophe_rate,intervention_rate,raw_decisions,strict_base_recall,raw_strict_base_states,strict_detour_recall,raw_strict_detour_states,strict_retreat_recall,raw_strict_retreat_states,detour_retreat_balanced_accuracy,strict_choice_macro_f1,balanced_accuracy,macro_f1,detour_recall,retreat_recall,raw_target_detour_pred_detour,raw_target_detour_pred_retreat,raw_target_retreat_pred_detour,raw_target_retreat_pred_retreat,weighted_confusion_matrix,base_recall,intervention_recall,auroc,auprc,raw_base_states,raw_intervention_states
oracle_hybrid,horizon,30,ADR-linear-full/OracleGate+OracleChoice,0.631578947368421,0.6842105263157895,0.05263157894736842,0.34210526315789475,57,1.0,15,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-full/OracleGate+LearnedChoice,0.5964912280701754,0.6666666666666665,0.07017543859649122,0.34210526315789475,57,1.0,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.6274509803921569,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-full/LearnedGate+OracleChoice,0.22807017543859648,0.5,0.27192982456140347,0.48245614035087714,57,0.5833333333333334,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.30418653948065716,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-full/LearnedGate+LearnedChoice,0.19298245614035084,0.46491228070175433,0.27192982456140347,0.48245614035087714,57,0.5833333333333334,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.30418653948065716,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-split/OracleGate+OracleChoice,0.631578947368421,0.6842105263157895,0.05263157894736842,0.34210526315789475,57,1.0,15,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-split/OracleGate+LearnedChoice,0.5964912280701754,0.6666666666666665,0.07017543859649122,0.34210526315789475,57,1.0,15,0.8333333333333334,6,0.0,1,0.4166666666666667,0.6274509803921569,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-split/LearnedGate+OracleChoice,0.22807017543859642,0.46491228070175433,0.23684210526315788,0.5701754385964911,57,0.4166666666666667,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.24356089022255564,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-linear-split/LearnedGate+LearnedChoice,0.22807017543859642,0.46491228070175433,0.23684210526315788,0.5701754385964911,57,0.4166666666666667,15,0.3333333333333333,6,0.0,1,0.16666666666666666,0.24356089022255564,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.631578947368421,0.6842105263157895,0.05263157894736842,0.34210526315789475,57,1.0,15,1.0,6,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.45614035087719296,0.631578947368421,0.17543859649122806,0.34210526315789475,57,1.0,15,0.6666666666666666,6,0.0,1,0.3333333333333333,0.5632183908045977,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.17543859649122806,0.46491228070175433,0.2894736842105263,0.4473684210526316,57,0.5,15,0.16666666666666666,6,0.0,1,0.08333333333333333,0.22072072072072071,,,,,,,,,,,,,,,
oracle_hybrid,horizon,30,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.17543859649122806,0.46491228070175433,0.2894736842105263,0.4473684210526316,57,0.5,15,0.16666666666666666,6,0.0,1,0.08333333333333333,0.22300469483568075,,,,,,,,,,,,,,,
conditional_choice,horizon,30,ADR-linear-full,,,,,7,,,,,,,,,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.0,5,1,1,0,"[[5.0, 1.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,30,ADR-linear-split,,,,,7,,,,,,,,,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.0,5,1,1,0,"[[5.0, 1.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,30,ADR-tiny-nonlinear-choice,,,,,7,,,,,,,,,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.0,4,2,1,0,"[[4.0, 2.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,30,Fixed-Detour diagnostic,,,,,7,,,,,,,,,0.5,0.46153846153846156,1.0,0.0,6,0,1,0,"[[6.0, 0.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,30,Condition-only choice diagnostic,,,,,7,,,,,,,,,0.3333333333333333,0.36363636363636365,0.6666666666666666,0.0,4,2,1,0,"[[4.0, 2.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,30,Horizon-only choice diagnostic,,,,,7,,,,,,,,,0.5,0.46153846153846156,1.0,0.0,6,0,1,0,"[[6.0, 0.0], [1.0, 0.0]]",,,,,,
benefit_gate,horizon,30,ADR-linear-full,,,,0.48245614035087714,57,,,,,,,,,0.4071078431372549,,,,,,,,,0.4392156862745098,0.375,0.354871794871795,0.30651922373496837,40,17
benefit_gate,horizon,30,ADR-linear-split,,,,0.5701754385964911,57,,,,,,,,,0.42549019607843136,,,,,,,,,0.3509803921568627,0.5,0.354871794871795,0.30651922373496837,40,17
benefit_gate,horizon,30,ADR-tiny-nonlinear-choice,,,,0.4473684210526316,57,,,,,,,,,0.390563725490196,,,,,,,,,0.4686274509803921,0.3125,0.354871794871795,0.30651922373496837,40,17
composed_router,horizon,40,Base,-0.03703703703703703,0.4074074074074074,0.4444444444444444,0.0,27,1.0,4,0.0,2,0.0,1,0.0,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,horizon,40,Always Detour,0.1481481481481481,0.3333333333333333,0.18518518518518517,1.0,27,0.0,4,1.0,2,0.0,1,0.5,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,horizon,40,Always Retreat,-0.37037037037037035,0.0,0.37037037037037035,1.0,27,0.0,4,0.0,2,1.0,1,0.5,0.09523809523809523,,,,,,,,,,,,,,,
composed_router,horizon,40,Risk->Retreat,-0.18518518518518523,0.33333333333333326,0.5185185185185185,0.4444444444444444,27,0.6666666666666666,4,0.0,2,1.0,1,0.5,0.38888888888888884,,,,,,,,,,,,,,,
composed_router,horizon,40,Risk->Detour,0.03703703703703703,0.37037037037037035,0.3333333333333333,0.4444444444444444,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,Risk->BestFixed,0.03703703703703703,0.37037037037037035,0.3333333333333333,0.4444444444444444,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,Risk+TwoStage,-0.07407407407407411,0.37037037037037035,0.4444444444444444,0.4444444444444444,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,SB-Risk+TwoStage,-0.07407407407407411,0.37037037037037035,0.4444444444444444,0.4444444444444444,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,DirectChoice,-0.03703703703703703,0.4074074074074074,0.4444444444444444,0.0,27,1.0,4,0.0,2,0.0,1,0.0,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,horizon,40,DirectQ,-0.03703703703703703,0.37037037037037035,0.4074074074074074,0.18518518518518517,27,0.6666666666666666,4,0.0,2,0.0,1,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,horizon,40,SB-DirectQ,-0.05555555555555555,0.37037037037037035,0.4259259259259259,0.18518518518518517,27,0.6666666666666666,4,0.0,2,0.0,1,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,horizon,40,PairwiseAdvantage,-0.03703703703703703,0.37037037037037035,0.4074074074074074,0.18518518518518517,27,0.6666666666666666,4,0.0,2,0.0,1,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,horizon,40,OutcomeRouter,0.07407407407407408,0.33333333333333326,0.25925925925925924,0.5555555555555556,27,0.3333333333333333,4,0.5,2,0.0,1,0.25,0.24444444444444446,,,,,,,,,,,,,,,
composed_router,horizon,40,SB-OutcomeRouter,0.1481481481481481,0.4074074074074074,0.25925925925925924,0.4444444444444444,27,1.0,4,0.5,2,0.0,1,0.25,0.4523809523809524,,,,,,,,,,,,,,,
composed_router,horizon,40,SB-COR,0.12962962962962962,0.37037037037037035,0.24074074074074073,0.3888888888888889,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,OutcomeRouter-hidden-only,0.1111111111111111,0.37037037037037035,0.25925925925925924,0.574074074074074,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
composed_router,horizon,40,OutcomeRouter-state-action-only,0.07407407407407406,0.37037037037037035,0.2962962962962963,0.4629629629629629,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35555555555555557,,,,,,,,,,,,,,,
composed_router,horizon,40,Condition-only diagnostic,0.07407407407407401,0.4444444444444444,0.37037037037037035,0.5555555555555556,27,1.0,4,0.5,2,1.0,1,0.75,0.7777777777777777,,,,,,,,,,,,,,,
composed_router,horizon,40,Horizon-only diagnostic,-0.03703703703703703,0.3333333333333333,0.37037037037037035,0.5555555555555556,27,0.3333333333333333,4,0.0,2,0.0,1,0.0,0.09523809523809523,,,,,,,,,,,,,,,
composed_router,horizon,40,ADR-linear-full,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
composed_router,horizon,40,ADR-linear-split,0.07407407407407408,0.33333333333333326,0.25925925925925924,0.5,27,0.3333333333333333,4,0.5,2,0.0,1,0.25,0.24444444444444446,,,,,,,,,,,,,,,
composed_router,horizon,40,ADR-tiny-nonlinear-choice,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
composed_router,horizon,40,Oracle upper bound diagnostic,0.2962962962962962,0.4444444444444444,0.14814814814814814,0.2962962962962963,27,1.0,4,1.0,2,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-full/OracleGate+OracleChoice,0.2962962962962962,0.4444444444444444,0.14814814814814814,0.2962962962962963,27,1.0,4,1.0,2,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-full/OracleGate+LearnedChoice,0.22222222222222218,0.4074074074074074,0.18518518518518517,0.2962962962962963,27,1.0,4,0.5,2,0.0,1,0.25,0.5,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-full/LearnedGate+OracleChoice,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-full/LearnedGate+LearnedChoice,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-split/OracleGate+OracleChoice,0.2962962962962962,0.4444444444444444,0.14814814814814814,0.2962962962962963,27,1.0,4,1.0,2,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-split/OracleGate+LearnedChoice,0.25925925925925924,0.4444444444444444,0.18518518518518517,0.2962962962962963,27,1.0,4,1.0,2,0.0,1,0.5,0.6,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-split/LearnedGate+OracleChoice,0.1111111111111111,0.33333333333333326,0.2222222222222222,0.5,27,0.3333333333333333,4,0.5,2,1.0,1,0.75,0.6,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-linear-split/LearnedGate+LearnedChoice,0.07407407407407408,0.33333333333333326,0.25925925925925924,0.5,27,0.3333333333333333,4,0.5,2,0.0,1,0.25,0.24444444444444446,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.2962962962962962,0.4444444444444444,0.14814814814814814,0.2962962962962963,27,1.0,4,1.0,2,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.2962962962962962,0.4444444444444444,0.14814814814814814,0.2962962962962963,27,1.0,4,1.0,2,1.0,1,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
oracle_hybrid,horizon,40,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.07407407407407408,0.37037037037037035,0.2962962962962963,0.31481481481481477,27,0.6666666666666666,4,0.5,2,0.0,1,0.25,0.35714285714285715,,,,,,,,,,,,,,,
conditional_choice,horizon,40,ADR-linear-full,,,,,3,,,,,,,,,0.25,0.25,0.5,0.0,1,1,1,0,"[[1.0, 1.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,40,ADR-linear-split,,,,,3,,,,,,,,,0.5,0.4,1.0,0.0,2,0,1,0,"[[2.0, 0.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,40,ADR-tiny-nonlinear-choice,,,,,3,,,,,,,,,1.0,1.0,1.0,1.0,2,0,0,1,"[[2.0, 0.0], [0.0, 1.0]]",,,,,,
conditional_choice,horizon,40,Fixed-Detour diagnostic,,,,,3,,,,,,,,,0.5,0.4,1.0,0.0,2,0,1,0,"[[2.0, 0.0], [1.0, 0.0]]",,,,,,
conditional_choice,horizon,40,Condition-only choice diagnostic,,,,,3,,,,,,,,,0.75,0.6666666666666666,0.5,1.0,1,1,0,1,"[[1.0, 1.0], [0.0, 1.0]]",,,,,,
conditional_choice,horizon,40,Horizon-only choice diagnostic,,,,,3,,,,,,,,,0.5,0.4,1.0,0.0,2,0,1,0,"[[2.0, 0.0], [1.0, 0.0]]",,,,,,
benefit_gate,horizon,40,ADR-linear-full,,,,0.31481481481481477,27,,,,,,,,,0.5677083333333333,,,,,,,,,0.8020833333333333,0.3333333333333333,0.5888157894736842,0.37815449821599717,19,8
benefit_gate,horizon,40,ADR-linear-split,,,,0.5,27,,,,,,,,,0.640625,,,,,,,,,0.6145833333333333,0.6666666666666666,0.5888157894736842,0.37815449821599717,19,8
benefit_gate,horizon,40,ADR-tiny-nonlinear-choice,,,,0.31481481481481477,27,,,,,,,,,0.5677083333333333,,,,,,,,,0.8020833333333333,0.3333333333333333,0.5888157894736842,0.37815449821599717,19,8
composed_router,horizon,5,Base,0.024999999999999988,0.4416666666666669,0.41666666666666674,0.0,63,1.0,15,0.0,10,0.0,7,0.0,0.21756487025948104,,,,,,,,,,,,,,,
composed_router,horizon,5,Always Detour,0.00833333333333333,0.33333333333333337,0.32500000000000007,1.0,63,0.0,15,1.0,10,0.0,7,0.5,0.16161616161616163,,,,,,,,,,,,,,,
composed_router,horizon,5,Always Retreat,-0.24166666666666672,0.0,0.24166666666666672,1.0,63,0.0,15,0.0,10,1.0,7,0.5,0.1090458488228005,,,,,,,,,,,,,,,
composed_router,horizon,5,Risk->Retreat,0.14166666666666675,0.41666666666666674,0.2750000000000001,0.3500000000000001,63,0.9090909090909091,15,0.0,10,0.5,7,0.25,0.3945686224705783,,,,,,,,,,,,,,,
composed_router,horizon,5,Risk->Detour,0.11666666666666671,0.45833333333333365,0.34166666666666673,0.5083333333333335,63,0.7727272727272727,15,0.5952380952380951,10,0.0,7,0.29761904761904756,0.3735378870895734,,,,,,,,,,,,,,,
composed_router,horizon,5,Risk->BestFixed,0.11666666666666671,0.45833333333333365,0.34166666666666673,0.5083333333333335,63,0.7727272727272727,15,0.5952380952380951,10,0.0,7,0.29761904761904756,0.3735378870895734,,,,,,,,,,,,,,,
composed_router,horizon,5,Risk+TwoStage,0.0916666666666667,0.3916666666666668,0.30000000000000004,0.48333333333333345,63,0.7727272727272727,15,0.21428571428571427,10,0.3333333333333333,7,0.2738095238095238,0.4386247887494858,,,,,,,,,,,,,,,
composed_router,horizon,5,SB-Risk+TwoStage,0.0916666666666667,0.3916666666666668,0.30000000000000004,0.48333333333333345,63,0.7727272727272727,15,0.21428571428571427,10,0.3333333333333333,7,0.2738095238095238,0.4386247887494858,,,,,,,,,,,,,,,
composed_router,horizon,5,DirectChoice,0.10000000000000003,0.4000000000000001,0.30000000000000004,0.42500000000000016,63,0.6818181818181818,15,0.2857142857142857,10,0.16666666666666666,7,0.22619047619047616,0.3610376435302251,,,,,,,,,,,,,,,
composed_router,horizon,5,DirectQ,0.09166666666666669,0.3750000000000001,0.2833333333333334,0.45000000000000023,63,0.6363636363636364,15,0.3333333333333333,10,0.3333333333333333,7,0.3333333333333333,0.33511196395607845,,,,,,,,,,,,,,,
composed_router,horizon,5,SB-DirectQ,0.14166666666666672,0.3916666666666668,0.2500000000000001,0.41666666666666685,63,0.7272727272727273,15,0.3333333333333333,10,0.6666666666666666,7,0.5,0.49327187254065513,,,,,,,,,,,,,,,
composed_router,horizon,5,PairwiseAdvantage,0.09166666666666669,0.3750000000000001,0.2833333333333334,0.45000000000000023,63,0.6363636363636364,15,0.3333333333333333,10,0.3333333333333333,7,0.3333333333333333,0.33511196395607845,,,,,,,,,,,,,,,
composed_router,horizon,5,OutcomeRouter,0.10833333333333339,0.42500000000000016,0.3166666666666667,0.4500000000000002,63,0.8636363636363636,15,0.23809523809523808,10,0.16666666666666666,7,0.20238095238095238,0.34165604073877565,,,,,,,,,,,,,,,
composed_router,horizon,5,SB-OutcomeRouter,0.15833333333333335,0.4416666666666669,0.2833333333333334,0.4500000000000002,63,0.8636363636363636,15,0.3095238095238095,10,0.5,7,0.40476190476190477,0.5256628143970167,,,,,,,,,,,,,,,
composed_router,horizon,5,SB-COR,0.12500000000000006,0.40833333333333344,0.2833333333333334,0.41666666666666674,63,0.7272727272727273,15,0.3095238095238095,10,0.5,7,0.40476190476190477,0.48544053020649197,,,,,,,,,,,,,,,
composed_router,horizon,5,OutcomeRouter-hidden-only,0.1333333333333334,0.4000000000000001,0.2666666666666668,0.5250000000000001,63,0.5454545454545454,15,0.5476190476190476,10,0.6666666666666666,7,0.6071428571428571,0.5510531941581318,,,,,,,,,,,,,,,
composed_router,horizon,5,OutcomeRouter-state-action-only,-0.00833333333333335,0.3833333333333334,0.3916666666666668,0.42500000000000004,63,0.6363636363636364,15,0.2857142857142857,10,0.0,7,0.14285714285714285,0.2160239264149879,,,,,,,,,,,,,,,
composed_router,horizon,5,Condition-only diagnostic,0.15833333333333335,0.45833333333333365,0.30000000000000004,0.43333333333333335,63,1.0,15,0.2857142857142857,10,0.16666666666666666,7,0.22619047619047616,0.47090485272303445,,,,,,,,,,,,,,,
composed_router,horizon,5,Horizon-only diagnostic,0.024999999999999988,0.4416666666666669,0.41666666666666674,0.0,63,1.0,15,0.0,10,0.0,7,0.0,0.21756487025948104,,,,,,,,,,,,,,,
composed_router,horizon,5,ADR-linear-full,0.07500000000000002,0.36666666666666675,0.2916666666666667,0.491666666666667,63,0.5909090909090909,15,0.3333333333333333,10,0.16666666666666666,7,0.25,0.30360264826514755,,,,,,,,,,,,,,,
composed_router,horizon,5,ADR-linear-split,0.1333333333333334,0.3916666666666668,0.2583333333333334,0.541666666666667,63,0.5909090909090909,15,0.5714285714285714,10,0.3333333333333333,7,0.45238095238095233,0.48061483188124304,,,,,,,,,,,,,,,
composed_router,horizon,5,ADR-tiny-nonlinear-choice,0.15000000000000005,0.42500000000000016,0.2750000000000001,0.491666666666667,63,0.5909090909090909,15,0.6904761904761905,10,0.3333333333333333,7,0.5119047619047619,0.5080432660295694,,,,,,,,,,,,,,,
composed_router,horizon,5,Oracle upper bound diagnostic,0.35833333333333345,0.5583333333333337,0.20000000000000004,0.2750000000000001,63,1.0,15,1.0,10,1.0,7,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-full/OracleGate+OracleChoice,0.35833333333333345,0.5583333333333337,0.20000000000000004,0.2750000000000001,63,1.0,15,1.0,10,1.0,7,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-full/OracleGate+LearnedChoice,0.22499999999999998,0.491666666666667,0.2666666666666668,0.2750000000000001,63,1.0,15,0.5714285714285714,10,0.3333333333333333,7,0.45238095238095233,0.55432715867882,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-full/LearnedGate+OracleChoice,0.20833333333333334,0.43333333333333346,0.2250000000000001,0.491666666666667,63,0.5909090909090909,15,0.6904761904761905,10,0.8333333333333334,7,0.7619047619047619,0.7092091909227459,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-full/LearnedGate+LearnedChoice,0.07500000000000002,0.36666666666666675,0.2916666666666667,0.491666666666667,63,0.5909090909090909,15,0.3333333333333333,10,0.16666666666666666,7,0.25,0.30360264826514755,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-split/OracleGate+OracleChoice,0.35833333333333345,0.5583333333333337,0.20000000000000004,0.2750000000000001,63,1.0,15,1.0,10,1.0,7,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-split/OracleGate+LearnedChoice,0.25833333333333336,0.5166666666666669,0.2583333333333334,0.2750000000000001,63,1.0,15,0.738095238095238,10,0.3333333333333333,7,0.5357142857142857,0.6737615851709812,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-split/LearnedGate+OracleChoice,0.22500000000000003,0.43333333333333346,0.20833333333333337,0.541666666666667,63,0.5909090909090909,15,0.8333333333333334,10,0.8333333333333334,7,0.8333333333333334,0.7671454271944468,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-linear-split/LearnedGate+LearnedChoice,0.1333333333333334,0.3916666666666668,0.2583333333333334,0.541666666666667,63,0.5909090909090909,15,0.5714285714285714,10,0.3333333333333333,7,0.45238095238095233,0.48061483188124304,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-tiny-nonlinear-choice/OracleGate+OracleChoice,0.35833333333333345,0.5583333333333337,0.20000000000000004,0.2750000000000001,63,1.0,15,1.0,10,1.0,7,1.0,1.0,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-tiny-nonlinear-choice/OracleGate+LearnedChoice,0.2916666666666667,0.541666666666667,0.2500000000000001,0.2750000000000001,63,1.0,15,0.9285714285714286,10,0.5,7,0.7142857142857143,0.7481682496607869,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-tiny-nonlinear-choice/LearnedGate+OracleChoice,0.20833333333333334,0.43333333333333346,0.2250000000000001,0.491666666666667,63,0.5909090909090909,15,0.6904761904761905,10,0.8333333333333334,7,0.7619047619047619,0.7092091909227459,,,,,,,,,,,,,,,
oracle_hybrid,horizon,5,ADR-tiny-nonlinear-choice/LearnedGate+LearnedChoice,0.15000000000000005,0.42500000000000016,0.2750000000000001,0.491666666666667,63,0.5909090909090909,15,0.6904761904761905,10,0.3333333333333333,7,0.5119047619047619,0.5080432660295694,,,,,,,,,,,,,,,
conditional_choice,horizon,5,ADR-linear-full,,,,,17,,,,,,,,,0.3805433016020432,0.37662337662337664,0.5068493150684932,0.25423728813559326,6,4,5,2,"[[3.0833333333333335, 3.0], [3.6666666666666665, 1.25]]",,,,,,
conditional_choice,horizon,5,ADR-linear-split,,,,,17,,,,,,,,,0.5595542140701184,0.5557692307692308,0.7123287671232876,0.4067796610169492,7,3,5,2,"[[4.333333333333333, 1.75], [2.9166666666666665, 2.0]]",,,,,,
conditional_choice,horizon,5,ADR-tiny-nonlinear-choice,,,,,17,,,,,,,,,0.687717668911075,0.6830131445904954,0.9178082191780822,0.45762711864406785,9,1,4,3,"[[5.583333333333333, 0.5], [2.6666666666666665, 2.25]]",,,,,,
conditional_choice,horizon,5,Fixed-Detour diagnostic,,,,,17,,,,,,,,,0.5,0.35609756097560974,1.0,0.0,10,0,7,0,"[[6.083333333333333, 0.0], [4.916666666666666, 0.0]]",,,,,,
conditional_choice,horizon,5,Condition-only choice diagnostic,,,,,17,,,,,,,,,0.3767123287671233,0.29411764705882354,0.7534246575342466,0.0,8,2,7,0,"[[4.583333333333333, 1.5], [4.916666666666666, 0.0]]",,,,,,
conditional_choice,horizon,5,Horizon-only choice diagnostic,,,,,17,,,,,,,,,0.5,0.35609756097560974,1.0,0.0,10,0,7,0,"[[6.083333333333333, 0.0], [4.916666666666666, 0.0]]",,,,,,
benefit_gate,horizon,5,ADR-linear-full,,,,0.491666666666667,63,,,,,,,,,0.7301282051282051,,,,,,,,,0.6333333333333333,0.8269230769230769,0.8296760710553817,0.5434848807709818,42,21
benefit_gate,horizon,5,ADR-linear-split,,,,0.541666666666667,63,,,,,,,,,0.7435897435897436,,,,,,,,,0.5833333333333333,0.9038461538461539,0.8296760710553817,0.5434848807709818,42,21
benefit_gate,horizon,5,ADR-tiny-nonlinear-choice,,,,0.491666666666667,63,,,,,,,,,0.7301282051282051,,,,,,,,,0.6333333333333333,0.8269230769230769,0.8296760710553817,0.5434848807709818,42,21
composed_router,family_horizon,glass|10,Base,-0.95,0.0,0.95,0.0,23,,0,0.0,9,0.0,9,0.0,0.0,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Always Detour,-0.15,0.3,0.45,1.0,23,,0,1.0,9,0.0,9,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Always Retreat,-0.2,0.0,0.2,1.0,23,,0,0.0,9,1.0,9,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Risk->Retreat,-0.6,0.0,0.6,0.5,23,,0,0.0,9,0.625,9,0.3125,0.20833333333333334,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Risk->Detour,-0.5,0.15,0.65,0.6,23,,0,0.625,9,0.0,9,0.3125,0.1851851851851852,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Risk->BestFixed,-0.5,0.15,0.65,0.6,23,,0,0.625,9,0.0,9,0.3125,0.1851851851851852,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,Risk+TwoStage,-0.55,0.0,0.55,0.55,23,,0,0.125,9,0.5,9,0.3125,0.24444444444444446,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,SB-Risk+TwoStage,-0.55,0.0,0.55,0.55,23,,0,0.125,9,0.5,9,0.3125,0.24444444444444446,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,DirectChoice,-0.375,0.1,0.475,0.725,23,,0,0.25,9,0.5,9,0.375,0.2857142857142857,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,DirectQ,-0.475,0.075,0.55,0.55,23,,0,0.1875,9,0.375,9,0.28125,0.24695652173913044,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,SB-DirectQ,-0.425,0.075,0.5,0.55,23,,0,0.1875,9,0.5,9,0.34375,0.2927689594356261,,,,,,,,,,,,,,,
composed_router,family_horizon,glass|10,PairwiseAdvantage,-0.475,0.075,0.55,0.55,23,,0,0.1875,9,0.375,9,0.28125,0.24695652173913044,,,,,,,,,,,,,,,
