component,source,method,scalar_utility,task_success_rate,catastrophe_rate,intervention_rate,raw_decisions,strict_base_recall,raw_strict_base_states,strict_detour_recall,raw_strict_detour_states,strict_retreat_recall,raw_strict_retreat_states,detour_retreat_balanced_accuracy,strict_choice_macro_f1,balanced_accuracy,macro_f1,detour_recall,retreat_recall,raw_target_detour_pred_detour,raw_target_detour_pred_retreat,raw_target_retreat_pred_detour,raw_target_retreat_pred_retreat,weighted_confusion_matrix,base_recall,intervention_recall,auroc,auprc,raw_base_states,raw_intervention_states
composed_router,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-full,0.49999999999999994,0.49999999999999994,0.0,0.9166666666666667,12,0.3333333333333333,3,,0,,0,,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-split,0.49999999999999994,0.49999999999999994,0.0,0.9166666666666667,12,0.3333333333333333,3,,0,,0,,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-tiny-nonlinear-choice,0.49999999999999994,0.49999999999999994,0.0,0.9166666666666667,12,0.3333333333333333,3,,0,,0,,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,Oracle upper bound diagnostic,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,12,1.0,3,,0,,0,,0.3333333333333333,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-full,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-split,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-tiny-nonlinear-choice,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,Fixed-Detour diagnostic,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,Condition-only choice diagnostic,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
conditional_choice,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,Horizon-only choice diagnostic,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
benefit_gate,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-full,,,,0.9166666666666667,12,,,,,,,,,0.5625,,,,,,,,,0.125,1.0,0.71875,0.6666666666666666,8,4
benefit_gate,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-linear-split,,,,0.9166666666666667,12,,,,,,,,,0.5625,,,,,,,,,0.125,1.0,0.71875,0.6666666666666666,8,4
benefit_gate,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,ADR-tiny-nonlinear-choice,,,,0.9166666666666667,12,,,,,,,,,0.5625,,,,,,,,,0.125,1.0,0.71875,0.6666666666666666,8,4
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Base,0.33333333333333337,0.6333333333333333,0.3,0.0,30,1.0,7,0.0,1,0.0,6,0.0,0.22222222222222224,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Always Detour,0.23333333333333334,0.43333333333333335,0.19999999999999998,1.0,30,0.0,7,1.0,1,0.0,6,0.5,0.04444444444444445,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Always Retreat,-0.03333333333333333,0.0,0.03333333333333333,1.0,30,0.0,7,0.0,1,1.0,6,0.5,0.19999999999999998,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Risk->Retreat,0.4,0.6333333333333333,0.23333333333333334,0.1,30,1.0,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.41228070175438597,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Risk->Detour,0.33333333333333337,0.6333333333333333,0.3,0.1,30,1.0,7,0.0,1,0.0,6,0.0,0.2456140350877193,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Risk->BestFixed,0.33333333333333337,0.6333333333333333,0.3,0.1,30,1.0,7,0.0,1,0.0,6,0.0,0.2456140350877193,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Risk+TwoStage,0.4,0.6333333333333333,0.23333333333333334,0.1,30,1.0,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.41228070175438597,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,SB-Risk+TwoStage,0.4,0.6333333333333333,0.23333333333333334,0.1,30,1.0,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.41228070175438597,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,DirectChoice,0.4,0.6,0.19999999999999998,0.3,30,0.8571428571428572,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.4523809523809524,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,DirectQ,0.4666666666666667,0.6666666666666666,0.19999999999999998,0.26666666666666666,30,1.0,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.6633986928104575,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,SB-DirectQ,0.43333333333333335,0.6666666666666666,0.23333333333333334,0.19999999999999998,30,1.0,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.6633986928104575,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,PairwiseAdvantage,0.4666666666666667,0.6666666666666666,0.19999999999999998,0.26666666666666666,30,1.0,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.6633986928104575,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,OutcomeRouter,0.43333333333333335,0.6333333333333333,0.19999999999999998,0.2,30,1.0,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.4259259259259259,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,SB-OutcomeRouter,0.4,0.6,0.19999999999999998,0.26666666666666666,30,0.8571428571428572,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.40196078431372545,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,SB-COR,0.4666666666666667,0.6333333333333333,0.16666666666666666,0.23333333333333334,30,1.0,7,0.0,1,0.33333333333333337,6,0.16666666666666669,0.4259259259259259,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,OutcomeRouter-hidden-only,0.43333333333333335,0.5666666666666667,0.13333333333333333,0.6,30,0.5714285714285715,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.48316498316498313,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,OutcomeRouter-state-action-only,0.3666666666666667,0.6,0.23333333333333334,0.4666666666666667,30,0.7142857142857143,7,1.0,1,0.0,6,0.5,0.3294117647058824,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Condition-only diagnostic,0.43333333333333335,0.6333333333333333,0.19999999999999998,0.3333333333333333,30,1.0,7,0.0,1,0.0,6,0.0,0.3111111111111111,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Horizon-only diagnostic,0.3,0.5333333333333333,0.23333333333333334,0.6,30,0.5714285714285715,7,0.0,1,0.0,6,0.0,0.19047619047619047,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-full,0.3666666666666667,0.6,0.23333333333333334,0.36666666666666664,30,0.7142857142857143,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.5277777777777778,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-split,0.33333333333333337,0.6,0.26666666666666666,0.36666666666666664,30,0.7142857142857143,7,1.0,1,0.16666666666666669,6,0.5833333333333334,0.44708994708994715,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-tiny-nonlinear-choice,0.3666666666666667,0.6,0.23333333333333334,0.36666666666666664,30,0.7142857142857143,7,1.0,1,0.33333333333333337,6,0.6666666666666667,0.5211640211640212,,,,,,,,,,,,,,,
composed_router,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Oracle upper bound diagnostic,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,30,1.0,7,1.0,1,1.0,6,1.0,1.0,,,,,,,,,,,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-full,,,,,7,,,,,,,,,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,1,0,4,2,"[[0.14285714285714285, 0.0], [0.5714285714285714, 0.2857142857142857]]",,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-split,,,,,7,,,,,,,,,0.5833333333333334,0.28571428571428575,1.0,0.16666666666666669,1,0,5,1,"[[0.14285714285714285, 0.0], [0.7142857142857142, 0.14285714285714285]]",,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-tiny-nonlinear-choice,,,,,7,,,,,,,,,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,1,0,4,2,"[[0.14285714285714285, 0.0], [0.5714285714285714, 0.2857142857142857]]",,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Fixed-Detour diagnostic,,,,,7,,,,,,,,,0.5,0.125,1.0,0.0,1,0,6,0,"[[0.14285714285714285, 0.0], [0.857142857142857, 0.0]]",,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Condition-only choice diagnostic,,,,,7,,,,,,,,,0.5,0.125,1.0,0.0,1,0,6,0,"[[0.14285714285714285, 0.0], [0.857142857142857, 0.0]]",,,,,,
conditional_choice,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,Horizon-only choice diagnostic,,,,,7,,,,,,,,,0.5,0.125,1.0,0.0,1,0,6,0,"[[0.14285714285714285, 0.0], [0.857142857142857, 0.0]]",,,,,,
benefit_gate,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-full,,,,0.36666666666666664,30,,,,,,,,,0.75,,,,,,,,,0.8,0.7,0.8250000000000001,0.7632142857142857,20,10
benefit_gate,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-linear-split,,,,0.36666666666666664,30,,,,,,,,,0.75,,,,,,,,,0.8,0.7,0.8250000000000001,0.7632142857142857,20,10
benefit_gate,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ADR-tiny-nonlinear-choice,,,,0.36666666666666664,30,,,,,,,,,0.75,,,,,,,,,0.8,0.7,0.8250000000000001,0.7632142857142857,20,10
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Base,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.0,15,1.0,4,0.0,1,0.0,2,0.0,0.24242424242424243,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Always Detour,0.20000000000000004,0.33333333333333337,0.13333333333333336,1.0,15,0.0,4,1.0,1,0.0,2,0.5,0.08333333333333333,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Always Retreat,-0.06666666666666668,0.0,0.06666666666666668,1.0,15,0.0,4,0.0,1,1.0,2,0.5,0.14814814814814817,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Risk->Retreat,0.2666666666666667,0.5333333333333334,0.2666666666666667,0.13333333333333336,15,0.75,4,0.0,1,0.5,2,0.25,0.3888888888888889,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Risk->Detour,0.13333333333333336,0.46666666666666673,0.33333333333333337,0.20000000000000004,15,0.5,4,0.0,1,0.0,2,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Risk->BestFixed,0.2666666666666667,0.5333333333333334,0.2666666666666667,0.13333333333333336,15,0.75,4,0.0,1,0.5,2,0.25,0.3888888888888889,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Risk+TwoStage,0.13333333333333336,0.46666666666666673,0.33333333333333337,0.20000000000000004,15,0.5,4,0.0,1,0.0,2,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,SB-Risk+TwoStage,0.13333333333333336,0.46666666666666673,0.33333333333333337,0.20000000000000004,15,0.5,4,0.0,1,0.0,2,0.0,0.16666666666666666,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,DirectChoice,0.20000000000000004,0.46666666666666673,0.2666666666666667,0.5333333333333334,15,0.5,4,0.0,1,0.0,2,0.0,0.1904761904761905,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,DirectQ,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.06666666666666668,15,1.0,4,0.0,1,0.0,2,0.0,0.26666666666666666,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,SB-DirectQ,0.20000000000000004,0.5333333333333334,0.33333333333333337,0.13333333333333336,15,0.75,4,0.0,1,0.0,2,0.0,0.22222222222222224,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,PairwiseAdvantage,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.06666666666666668,15,1.0,4,0.0,1,0.0,2,0.0,0.26666666666666666,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,OutcomeRouter,0.20000000000000004,0.4,0.20000000000000004,0.6666666666666667,15,0.25,4,0.0,1,0.0,2,0.0,0.1111111111111111,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,SB-OutcomeRouter,0.2666666666666667,0.46666666666666673,0.20000000000000004,0.4666666666666667,15,0.5,4,0.0,1,0.0,2,0.0,0.1904761904761905,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,SB-COR,0.13333333333333336,0.33333333333333337,0.20000000000000004,0.7333333333333334,15,0.0,4,0.0,1,0.0,2,0.0,0.0,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,OutcomeRouter-hidden-only,0.2666666666666667,0.5333333333333334,0.2666666666666667,0.20000000000000004,15,0.75,4,0.0,1,0.0,2,0.0,0.22222222222222224,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,OutcomeRouter-state-action-only,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.0,15,1.0,4,0.0,1,0.0,2,0.0,0.24242424242424243,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Condition-only diagnostic,0.4666666666666667,0.6000000000000001,0.13333333333333336,0.33333333333333337,15,1.0,4,1.0,1,0.0,2,0.5,0.5,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Horizon-only diagnostic,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.0,15,1.0,4,0.0,1,0.0,2,0.0,0.24242424242424243,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-full,0.2666666666666667,0.6000000000000001,0.33333333333333337,0.13333333333333336,15,1.0,4,0.0,1,0.0,2,0.0,0.29629629629629634,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-split,0.20000000000000004,0.33333333333333337,0.13333333333333336,0.9333333333333333,15,0.0,4,1.0,1,0.0,2,0.5,0.08333333333333333,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-tiny-nonlinear-choice,0.33333333333333337,0.6000000000000001,0.2666666666666667,0.13333333333333336,15,1.0,4,0.0,1,0.5,2,0.25,0.5185185185185185,,,,,,,,,,,,,,,
composed_router,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Oracle upper bound diagnostic,0.6000000000000001,0.6000000000000001,0.0,0.33333333333333337,15,1.0,4,1.0,1,1.0,2,1.0,1.0,,,,,,,,,,,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-full,,,,,3,,,,,,,,,0.5,0.24999999999999997,1.0,0.0,1,0,2,0,"[[0.3333333333333333, 0.0], [0.6666666666666666, 0.0]]",,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-split,,,,,3,,,,,,,,,0.5,0.24999999999999997,1.0,0.0,1,0,2,0,"[[0.3333333333333333, 0.0], [0.6666666666666666, 0.0]]",,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-tiny-nonlinear-choice,,,,,3,,,,,,,,,0.75,0.6666666666666666,1.0,0.5,1,0,1,1,"[[0.3333333333333333, 0.0], [0.3333333333333333, 0.3333333333333333]]",,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Fixed-Detour diagnostic,,,,,3,,,,,,,,,0.5,0.24999999999999997,1.0,0.0,1,0,2,0,"[[0.3333333333333333, 0.0], [0.6666666666666666, 0.0]]",,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Condition-only choice diagnostic,,,,,3,,,,,,,,,0.5,0.24999999999999997,1.0,0.0,1,0,2,0,"[[0.3333333333333333, 0.0], [0.6666666666666666, 0.0]]",,,,,,
conditional_choice,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,Horizon-only choice diagnostic,,,,,3,,,,,,,,,0.5,0.24999999999999997,1.0,0.0,1,0,2,0,"[[0.3333333333333333, 0.0], [0.6666666666666666, 0.0]]",,,,,,
benefit_gate,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-full,,,,0.13333333333333336,15,,,,,,,,,0.7,,,,,,,,,1.0,0.4,0.7400000000000001,0.7209090909090909,10,5
benefit_gate,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-linear-split,,,,0.9333333333333333,15,,,,,,,,,0.55,,,,,,,,,0.1,1.0,0.7400000000000001,0.7209090909090909,10,5
benefit_gate,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ADR-tiny-nonlinear-choice,,,,0.13333333333333336,15,,,,,,,,,0.7,,,,,,,,,1.0,0.4,0.7400000000000001,0.7209090909090909,10,5
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Base,-1.0,0.0,1.0,0.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Always Detour,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Always Retreat,-1.0,0.0,1.0,1.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Risk->Retreat,-1.0,0.0,1.0,1.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Risk->Detour,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Risk->BestFixed,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Risk+TwoStage,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,SB-Risk+TwoStage,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,DirectChoice,-0.6000000000000001,0.2,0.8,0.2,5,,0,0.25,4,,0,0.25,0.13333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,DirectQ,-1.0,0.0,1.0,0.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,SB-DirectQ,-1.0,0.0,1.0,0.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,PairwiseAdvantage,-1.0,0.0,1.0,0.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,OutcomeRouter,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,SB-OutcomeRouter,-0.4,0.2,0.6000000000000001,0.6000000000000001,5,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,SB-COR,-0.4,0.2,0.6000000000000001,0.6000000000000001,5,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,OutcomeRouter-hidden-only,-0.4,0.2,0.6000000000000001,0.4,5,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,OutcomeRouter-state-action-only,0.2,0.4,0.2,1.0,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Condition-only diagnostic,-1.0,0.0,1.0,1.0,5,,0,0.0,4,,0,0.0,0.0,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Horizon-only diagnostic,-0.4,0.2,0.6000000000000001,0.4,5,,0,0.5,4,,0,0.5,0.2222222222222222,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-linear-full,-0.8,0.0,0.8,0.2,5,,0,0.25,4,,0,0.25,0.13333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-linear-split,-0.8,0.0,0.8,0.2,5,,0,0.25,4,,0,0.25,0.13333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-tiny-nonlinear-choice,-0.8,0.0,0.8,0.2,5,,0,0.25,4,,0,0.25,0.13333333333333333,,,,,,,,,,,,,,,
composed_router,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,Oracle upper bound diagnostic,0.2,0.4,0.2,0.8,5,,0,1.0,4,,0,1.0,0.3333333333333333,,,,,,,,,,,,,,,
conditional_choice,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-linear-full,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[1.0, 0.0], [0.0, 0.0]]",,,,,,
conditional_choice,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-linear-split,,,,,4,,,,,,,,,1.0,0.5,1.0,,4,0,0,0,"[[1.0, 0.0], [0.0, 0.0]]",,,,,,
conditional_choice,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ADR-tiny-nonlinear-choice,,,,,4,,,,,,,,,0.75,0.42857142857142855,0.75,,3,1,0,0,"[[0.75, 0.25], [0.0, 0.0]]",,,,,,
