outer_fold,held_source,source,role
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,outer_test
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
15,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,calibration
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,calibration
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,outer_test
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration
16,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,calibration
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,calibration
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,calibration
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,calibration
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,outer_test
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
17,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,calibration
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,outer_test
18,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,calibration
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,calibration
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,calibration
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,calibration
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,calibration
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,fit
19,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,outer_test
