regime,feature,target,scope,weighting,n,sources,positive_n,positive_sources,negative_sources,within_source_auc,within_source_identifiable_n,auc,ap,brier,balanced_accuracy,prevalence
glass_loso,oracle_metadata,base_crash,glass_base_failure,decision,99,20,91,20,6,0.5439814814814815,6,0.44986263736263754,0.8809558995769882,0.08103651141291875,0.5,0.919191919191919
glass_loso,oracle_metadata,base_crash,glass_base_failure,source,99,20,91,20,6,0.5439814814814815,6,0.4358016304347826,0.8782182586861935,0.08046964027849825,0.5,0.9199999999999999
glass_loso,oracle_metadata,base_crash,glass_base_crash,decision,91,20,91,20,0,,0,,1.0000000000000002,0.01569909923967505,,0.9999999999999997
glass_loso,oracle_metadata,base_crash,glass_base_crash,source,91,20,91,20,0,,0,,1.0000000000000002,0.014569711094533257,,1.0
glass_loso,oracle_metadata,base_crash,T-5,decision,23,20,22,19,1,,0,0.0,0.8845017869314545,0.045821173031766006,0.5,0.9565217391304346
glass_loso,oracle_metadata,base_crash,T-5,source,23,20,22,19,1,,0,0.0,0.8719340216570133,0.05214245314250608,0.5,0.95
glass_loso,oracle_metadata,base_crash,glass_T-5,decision,23,20,22,19,1,,0,0.0,0.8845017869314545,0.045821173031766006,0.5,0.9565217391304346
glass_loso,oracle_metadata,base_crash,glass_T-5,source,23,20,22,19,1,,0,0.0,0.8719340216570133,0.05214245314250608,0.5,0.95
glass_loso,oracle_metadata,base_crash,T-10,decision,23,20,22,19,1,,0,0.0,0.8842660835223767,0.04483998831517936,0.5,0.9565217391304346
glass_loso,oracle_metadata,base_crash,T-10,source,23,20,22,19,1,,0,0.0,0.8719624137743738,0.05118013349602231,0.5,0.95
glass_loso,oracle_metadata,base_crash,glass_T-10,decision,23,20,22,19,1,,0,0.0,0.8842660835223767,0.04483998831517936,0.5,0.9565217391304346
glass_loso,oracle_metadata,base_crash,glass_T-10,source,23,20,22,19,1,,0,0.0,0.8719624137743738,0.05118013349602231,0.5,0.95
glass_loso,oracle_metadata,base_crash,T-20,decision,23,20,21,18,2,,0,0.0,0.804870353938677,0.08614664532243198,0.5,0.9130434782608694
glass_loso,oracle_metadata,base_crash,T-20,source,23,20,21,18,2,,0,0.0,0.7849902534113059,0.09781463539888234,0.5,0.8999999999999999
glass_loso,oracle_metadata,base_crash,glass_T-20,decision,23,20,21,18,2,,0,0.0,0.804870353938677,0.08614664532243198,0.5,0.9130434782608694
glass_loso,oracle_metadata,base_crash,glass_T-20,source,23,20,21,18,2,,0,0.0,0.7849902534113059,0.09781463539888234,0.5,0.8999999999999999
glass_loso,oracle_metadata,base_crash,T-30,decision,21,19,17,16,4,0.5,1,0.007352941176470587,0.651243527714116,0.16892082335078315,0.5,0.8095238095238095
glass_loso,oracle_metadata,base_crash,T-30,source,21,19,17,16,4,0.5,1,0.0023041474654377876,0.662039818321652,0.16577570358636476,0.5,0.8157894736842108
glass_loso,oracle_metadata,base_crash,glass_T-30,decision,21,19,17,16,4,0.5,1,0.007352941176470587,0.651243527714116,0.16892082335078315,0.5,0.8095238095238095
glass_loso,oracle_metadata,base_crash,glass_T-30,source,21,19,17,16,4,0.5,1,0.0023041474654377876,0.662039818321652,0.16577570358636476,0.5,0.8157894736842108
glass_loso,oracle_metadata,base_crash,T-40,decision,11,9,9,7,2,,0,0.0,0.7057239057239056,0.18779677675522374,0.5,0.8181818181818183
glass_loso,oracle_metadata,base_crash,T-40,source,11,9,9,7,2,,0,0.0,0.6611111111111109,0.21675602505292063,0.5,0.7777777777777779
glass_loso,oracle_metadata,base_crash,glass_T-40,decision,11,9,9,7,2,,0,0.0,0.7057239057239056,0.18779677675522374,0.5,0.8181818181818183
glass_loso,oracle_metadata,base_crash,glass_T-40,source,11,9,9,7,2,,0,0.0,0.6611111111111109,0.21675602505292063,0.5,0.7777777777777779
glass_loso,oracle_metadata,detour_success,all,decision,101,20,23,7,19,0.6249999999999999,6,0.4052396878483835,0.19612897015180789,0.1891310214680741,0.5,0.22772277227722776
glass_loso,oracle_metadata,detour_success,all,source,101,20,23,7,19,0.6249999999999999,6,0.3854467921018906,0.20380151278626596,0.19914917115602526,0.5,0.24250000000000005
glass_loso,oracle_metadata,detour_success,glass,decision,101,20,23,7,19,0.6249999999999999,6,0.4052396878483835,0.19612897015180789,0.1891310214680741,0.5,0.22772277227722776
glass_loso,oracle_metadata,detour_success,glass,source,101,20,23,7,19,0.6249999999999999,6,0.3854467921018906,0.20380151278626596,0.19914917115602526,0.5,0.24250000000000005
glass_loso,oracle_metadata,detour_success,base_failure,decision,99,20,22,7,19,0.5972222222222222,6,0.39433293978748524,0.1885635051605438,0.18733932848532941,0.5,0.22222222222222227
glass_loso,oracle_metadata,detour_success,base_failure,source,99,20,22,7,19,0.5972222222222222,6,0.36682200292397665,0.1966155449502243,0.20006901629796872,0.5,0.24000000000000002
glass_loso,oracle_metadata,detour_success,glass_base_failure,decision,99,20,22,7,19,0.5972222222222222,6,0.39433293978748524,0.1885635051605438,0.18733932848532941,0.5,0.22222222222222227
glass_loso,oracle_metadata,detour_success,glass_base_failure,source,99,20,22,7,19,0.5972222222222222,6,0.36682200292397665,0.1966155449502243,0.20006901629796872,0.5,0.24000000000000002
glass_loso,oracle_metadata,detour_success,glass_base_crash,decision,91,20,22,7,18,0.5833333333333333,5,0.3781291172595523,0.20054115127232713,0.1990826108823088,0.5,0.24175824175824173
glass_loso,oracle_metadata,detour_success,glass_base_crash,source,91,20,22,7,18,0.5833333333333333,5,0.34746919508004326,0.20213321890035885,0.20822033223710623,0.5,0.25250000000000006
glass_loso,oracle_metadata,detour_success,T-5,decision,23,20,4,4,17,0.5,1,0.006578947368421053,0.11387869376999812,0.15733645938649232,0.5,0.17391304347826086
glass_loso,oracle_metadata,detour_success,T-5,source,23,20,4,4,17,0.5,1,0.002164502164502164,0.1156051894441987,0.1591751559268411,0.5,0.17499999999999996
glass_loso,oracle_metadata,detour_success,glass_T-5,decision,23,20,4,4,17,0.5,1,0.006578947368421053,0.11387869376999812,0.15733645938649232,0.5,0.17391304347826086
glass_loso,oracle_metadata,detour_success,glass_T-5,source,23,20,4,4,17,0.5,1,0.002164502164502164,0.1156051894441987,0.1591751559268411,0.5,0.17499999999999996
glass_loso,oracle_metadata,detour_success,T-10,decision,23,20,7,6,14,,0,0.0,0.20427419008654707,0.23439426471776598,0.5,0.30434782608695654
glass_loso,oracle_metadata,detour_success,T-10,source,23,20,7,6,14,,0,0.0,0.19907550739594077,0.23272167267808413,0.5,0.29999999999999993
glass_loso,oracle_metadata,detour_success,glass_T-10,decision,23,20,7,6,14,,0,0.0,0.20427419008654707,0.23439426471776598,0.5,0.30434782608695654
glass_loso,oracle_metadata,detour_success,glass_T-10,source,23,20,7,6,14,,0,0.0,0.19907550739594077,0.23272167267808413,0.5,0.29999999999999993
glass_loso,oracle_metadata,detour_success,T-20,decision,23,20,7,7,14,0.5,1,0.004464285714285715,0.19185710203920694,0.23279501689515794,0.5,0.30434782608695654
glass_loso,oracle_metadata,detour_success,T-20,source,23,20,7,7,14,0.5,1,0.0014245014245014241,0.20684048923213005,0.24188994405187966,0.5,0.3249999999999999
glass_loso,oracle_metadata,detour_success,glass_T-20,decision,23,20,7,7,14,0.5,1,0.004464285714285715,0.19185710203920694,0.23279501689515794,0.5,0.30434782608695654
glass_loso,oracle_metadata,detour_success,glass_T-20,source,23,20,7,7,14,0.5,1,0.0014245014245014241,0.20684048923213005,0.24188994405187966,0.5,0.3249999999999999
glass_loso,oracle_metadata,detour_success,T-30,decision,21,19,4,4,15,,0,0.0,0.12532372598162073,0.17176366247649388,0.5,0.19047619047619047
glass_loso,oracle_metadata,detour_success,T-30,source,21,19,4,4,15,,0,0.0,0.13933501031991744,0.1847389866881174,0.5,0.21052631578947376
glass_loso,oracle_metadata,detour_success,glass_T-30,decision,21,19,4,4,15,,0,0.0,0.12532372598162073,0.17176366247649388,0.5,0.19047619047619047
glass_loso,oracle_metadata,detour_success,glass_T-30,source,21,19,4,4,15,,0,0.0,0.13933501031991744,0.1847389866881174,0.5,0.21052631578947376
glass_loso,oracle_metadata,detour_success,T-40,decision,11,9,1,1,8,,0,0.0,0.0909090909090909,0.10282765575295767,0.5,0.09090909090909091
glass_loso,oracle_metadata,detour_success,T-40,source,11,9,1,1,8,,0,0.0,0.11111111111111108,0.1218333975428879,0.5,0.1111111111111111
glass_loso,oracle_metadata,detour_success,glass_T-40,decision,11,9,1,1,8,,0,0.0,0.0909090909090909,0.10282765575295767,0.5,0.09090909090909091
glass_loso,oracle_metadata,detour_success,glass_T-40,source,11,9,1,1,8,,0,0.0,0.11111111111111108,0.1218333975428879,0.5,0.1111111111111111
glass_loso,oracle_metadata,base_success,all,decision,101,20,2,2,20,0.4583333333333333,2,0.025252525252525256,0.015203050917336628,0.020508077121244566,0.5,0.019801980198019802
glass_loso,oracle_metadata,base_success,all,source,101,20,2,2,20,0.4583333333333333,2,0.030122193805058258,0.017438117438117438,0.023202580464456404,0.5,0.022500000000000006
glass_loso,oracle_metadata,base_success,glass,decision,101,20,2,2,20,0.4583333333333333,2,0.025252525252525256,0.015203050917336628,0.020508077121244566,0.5,0.019801980198019802
glass_loso,oracle_metadata,base_success,glass,source,101,20,2,2,20,0.4583333333333333,2,0.030122193805058258,0.017438117438117438,0.023202580464456404,0.5,0.022500000000000006
glass_loso,oracle_metadata,base_success,base_failure,decision,99,20,0,0,20,,0,,,0.0008811655664124448,,0.0
glass_loso,oracle_metadata,base_success,base_failure,source,99,20,0,0,20,,0,,,0.0008910411167601122,,0.0
glass_loso,oracle_metadata,base_success,glass_base_failure,decision,99,20,0,0,20,,0,,,0.0008811655664124448,,0.0
glass_loso,oracle_metadata,base_success,glass_base_failure,source,99,20,0,0,20,,0,,,0.0008910411167601122,,0.0
glass_loso,oracle_metadata,base_success,glass_base_crash,decision,91,20,0,0,20,,0,,,0.0008529163815337407,,0.0
glass_loso,oracle_metadata,base_success,glass_base_crash,source,91,20,0,0,20,,0,,,0.0008683940036488953,,0.0
glass_loso,oracle_metadata,base_success,T-5,decision,23,20,0,0,20,,0,,,4.1640323869630456e-05,,0.0
glass_loso,oracle_metadata,base_success,T-5,source,23,20,0,0,20,,0,,,4.1242718900963637e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-5,decision,23,20,0,0,20,,0,,,4.1640323869630456e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-5,source,23,20,0,0,20,,0,,,4.1242718900963637e-05,,0.0
glass_loso,oracle_metadata,base_success,T-10,decision,23,20,0,0,20,,0,,,4.1640323869630456e-05,,0.0
glass_loso,oracle_metadata,base_success,T-10,source,23,20,0,0,20,,0,,,4.1242718900963637e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-10,decision,23,20,0,0,20,,0,,,4.1640323869630456e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-10,source,23,20,0,0,20,,0,,,4.1242718900963637e-05,,0.0
glass_loso,oracle_metadata,base_success,T-20,decision,23,20,1,1,19,,0,0.0,0.043478260869565216,0.04451269784169684,0.5,0.043478260869565216
glass_loso,oracle_metadata,base_success,T-20,source,23,20,1,1,19,,0,0.0,0.05,0.050967359574721365,0.5,0.04999999999999999
glass_loso,oracle_metadata,base_success,glass_T-20,decision,23,20,1,1,19,,0,0.0,0.043478260869565216,0.04451269784169684,0.5,0.043478260869565216
glass_loso,oracle_metadata,base_success,glass_T-20,source,23,20,1,1,19,,0,0.0,0.05,0.050967359574721365,0.5,0.04999999999999999
glass_loso,oracle_metadata,base_success,T-30,decision,21,19,1,1,18,,0,0.0,0.047619047619047616,0.04976530018732853,0.5,0.047619047619047616
glass_loso,oracle_metadata,base_success,T-30,source,21,19,1,1,18,,0,0.0,0.052631578947368425,0.05472599464954495,0.5,0.05263157894736844
glass_loso,oracle_metadata,base_success,glass_T-30,decision,21,19,1,1,18,,0,0.0,0.047619047619047616,0.04976530018732853,0.5,0.047619047619047616
glass_loso,oracle_metadata,base_success,glass_T-30,source,21,19,1,1,18,,0,0.0,0.052631578947368425,0.05472599464954495,0.5,0.05263157894736844
glass_loso,oracle_metadata,base_success,T-40,decision,11,9,0,0,9,,0,,,4.8816368615580105e-05,,0.0
glass_loso,oracle_metadata,base_success,T-40,source,11,9,0,0,9,,0,,,4.815522302879825e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-40,decision,11,9,0,0,9,,0,,,4.8816368615580105e-05,,0.0
glass_loso,oracle_metadata,base_success,glass_T-40,source,11,9,0,0,9,,0,,,4.815522302879825e-05,,0.0
glass_loso,prior,base_crash,all,decision,101,20,91,20,8,0.5,8,0.11098901098901101,0.8025981300982851,0.09163770878472888,0.5,0.9009900990099009
glass_loso,prior,base_crash,all,source,101,20,91,20,8,0.5,8,0.11206603709491135,0.7998060891445294,0.09451835180055403,0.5,0.8975000000000001
glass_loso,prior,base_crash,glass,decision,101,20,91,20,8,0.5,8,0.11098901098901101,0.8025981300982851,0.09163770878472888,0.5,0.9009900990099009
glass_loso,prior,base_crash,glass,source,101,20,91,20,8,0.5,8,0.11206603709491135,0.7998060891445294,0.09451835180055403,0.5,0.8975000000000001
glass_loso,prior,base_crash,base_failure,decision,99,20,91,20,6,0.5,6,0.10370879120879124,0.8313463113247238,0.07698144883740453,0.5,0.919191919191919
glass_loso,prior,base_crash,base_failure,source,99,20,91,20,6,0.5,6,0.10597826086956523,0.8367148582094235,0.07633414127423822,0.5,0.9199999999999999
glass_loso,prior,base_crash,glass_base_failure,decision,99,20,91,20,6,0.5,6,0.10370879120879124,0.8313463113247238,0.07698144883740453,0.5,0.919191919191919
glass_loso,prior,base_crash,glass_base_failure,source,99,20,91,20,6,0.5,6,0.10597826086956523,0.8367148582094235,0.07633414127423822,0.5,0.9199999999999999
glass_loso,prior,base_crash,glass_base_crash,decision,91,20,91,20,0,,0,,1.0000000000000002,0.010855225107302647,,0.9999999999999997
glass_loso,prior,base_crash,glass_base_crash,source,91,20,91,20,0,,0,,1.0000000000000004,0.010570983379501376,,1.0
glass_loso,prior,base_crash,T-5,decision,23,20,22,19,1,,0,0.09090909090909093,0.9067227112161583,0.04590268577622543,0.5,0.9565217391304346
glass_loso,prior,base_crash,T-5,source,23,20,22,19,1,,0,0.10526315789473682,0.8986718690666057,0.05109729916897504,0.5,0.95
glass_loso,prior,base_crash,glass_T-5,decision,23,20,22,19,1,,0,0.09090909090909093,0.9067227112161583,0.04590268577622543,0.5,0.9565217391304346
glass_loso,prior,base_crash,glass_T-5,source,23,20,22,19,1,,0,0.10526315789473682,0.8986718690666057,0.05109729916897504,0.5,0.95
glass_loso,prior,base_crash,T-10,decision,23,20,22,19,1,,0,0.0,0.895359074852522,0.047504516439840994,0.5,0.9565217391304346
glass_loso,prior,base_crash,T-10,source,23,20,22,19,1,,0,0.0,0.8855139743297635,0.05293940443213294,0.5,0.95
glass_loso,prior,base_crash,glass_T-10,decision,23,20,22,19,1,,0,0.0,0.895359074852522,0.047504516439840994,0.5,0.9565217391304346
glass_loso,prior,base_crash,glass_T-10,source,23,20,22,19,1,,0,0.0,0.8855139743297635,0.05293940443213294,0.5,0.95
glass_loso,prior,base_crash,T-20,decision,23,20,21,18,2,,0,0.23809523809523817,0.898439422139978,0.0806852944718776,0.5,0.9130434782608694
glass_loso,prior,base_crash,T-20,source,23,20,21,18,2,,0,0.27777777777777773,0.8956088664421996,0.09109729916897503,0.5,0.8999999999999999
glass_loso,prior,base_crash,glass_T-20,decision,23,20,21,18,2,,0,0.23809523809523817,0.898439422139978,0.0806852944718776,0.5,0.9130434782608694
glass_loso,prior,base_crash,glass_T-20,source,23,20,21,18,2,,0,0.27777777777777773,0.8956088664421996,0.09109729916897503,0.5,0.8999999999999999
glass_loso,prior,base_crash,T-30,decision,21,19,17,16,4,0.5,1,0.08088235294117646,0.6676136051568577,0.16595765730114764,0.5,0.8095238095238095
glass_loso,prior,base_crash,T-30,source,21,19,17,16,4,0.5,1,0.057603686635944694,0.6730135149702212,0.1613456772124217,0.5,0.8157894736842108
glass_loso,prior,base_crash,glass_T-30,decision,21,19,17,16,4,0.5,1,0.08088235294117646,0.6676136051568577,0.16595765730114764,0.5,0.8095238095238095
glass_loso,prior,base_crash,glass_T-30,source,21,19,17,16,4,0.5,1,0.057603686635944694,0.6730135149702212,0.1613456772124217,0.5,0.8157894736842108
glass_loso,prior,base_crash,T-40,decision,11,9,9,7,2,,0,0.0,0.6946127946127946,0.1605609418282548,0.5,0.8181818181818183
glass_loso,prior,base_crash,T-40,source,11,9,9,7,2,,0,0.0,0.649206349206349,0.19377731609726068,0.5,0.7777777777777779
glass_loso,prior,base_crash,glass_T-40,decision,11,9,9,7,2,,0,0.0,0.6946127946127946,0.1605609418282548,0.5,0.8181818181818183
glass_loso,prior,base_crash,glass_T-40,source,11,9,9,7,2,,0,0.0,0.649206349206349,0.19377731609726068,0.5,0.7777777777777779
glass_loso,prior,detour_success,all,decision,101,20,23,7,19,0.5,6,0.04208472686733556,0.14597473991631335,0.18799326677820133,0.5,0.22772277227722776
glass_loso,prior,detour_success,all,source,101,20,23,7,19,0.5,6,0.03557211391242217,0.1575649658941167,0.1970432825484765,0.5,0.24250000000000005
glass_loso,prior,detour_success,glass,decision,101,20,23,7,19,0.5,6,0.04208472686733556,0.14597473991631335,0.18799326677820133,0.5,0.22772277227722776
glass_loso,prior,detour_success,glass,source,101,20,23,7,19,0.5,6,0.03557211391242217,0.1575649658941167,0.1970432825484765,0.5,0.24250000000000005
glass_loso,prior,detour_success,base_failure,decision,99,20,22,7,19,0.5,6,0.04427390791027155,0.14271532207928023,0.18487919359803018,0.5,0.22222222222222227
glass_loso,prior,detour_success,base_failure,source,99,20,22,7,19,0.5,6,0.038103070175438604,0.15616350446428567,0.19560907202216066,0.5,0.24000000000000002
glass_loso,prior,detour_success,glass_base_failure,decision,99,20,22,7,19,0.5,6,0.04427390791027155,0.14271532207928023,0.18487919359803018,0.5,0.22222222222222227
glass_loso,prior,detour_success,glass_base_failure,source,99,20,22,7,19,0.5,6,0.038103070175438604,0.15616350446428567,0.19560907202216066,0.5,0.24000000000000002
glass_loso,prior,detour_success,glass_base_crash,decision,91,20,22,7,18,0.5,5,0.041501976284585,0.15603617119607405,0.1956083528659707,0.5,0.24175824175824173
glass_loso,prior,detour_success,glass_base_crash,source,91,20,22,7,18,0.5,5,0.030448028080400025,0.1660633483461128,0.20271433518005544,0.5,0.25250000000000006
glass_loso,prior,detour_success,T-5,decision,23,20,4,4,17,0.5,1,0.07236842105263158,0.12961271465107785,0.15788269300252922,0.5,0.17391304347826086
glass_loso,prior,detour_success,T-5,source,23,20,4,4,17,0.5,1,0.06277056277056277,0.13446712018140589,0.15901696675900273,0.5,0.17499999999999996
glass_loso,prior,detour_success,glass_T-5,decision,23,20,4,4,17,0.5,1,0.07236842105263158,0.12961271465107785,0.15788269300252922,0.5,0.17391304347826086
glass_loso,prior,detour_success,glass_T-5,source,23,20,4,4,17,0.5,1,0.06277056277056277,0.13446712018140589,0.15901696675900273,0.5,0.17499999999999996
glass_loso,prior,detour_success,T-10,decision,23,20,7,6,14,,0,0.01785714285714286,0.20663634707055278,0.23065157172106468,0.5,0.30434782608695654
glass_loso,prior,detour_success,T-10,source,23,20,7,6,14,,0,0.011904761904761902,0.20067181843497628,0.22941170360110796,0.5,0.29999999999999993
glass_loso,prior,detour_success,glass_T-10,decision,23,20,7,6,14,,0,0.01785714285714286,0.20663634707055278,0.23065157172106468,0.5,0.30434782608695654
glass_loso,prior,detour_success,glass_T-10,source,23,20,7,6,14,,0,0.011904761904761902,0.20067181843497628,0.22941170360110796,0.5,0.29999999999999993
glass_loso,prior,detour_success,T-20,decision,23,20,7,7,14,0.5,1,0.004464285714285715,0.19729927890995522,0.2306515717210647,0.5,0.30434782608695654
glass_loso,prior,detour_success,T-20,source,23,20,7,7,14,0.5,1,0.0014245014245014241,0.21362781954887214,0.2427011772853185,0.5,0.3249999999999999
glass_loso,prior,detour_success,glass_T-20,decision,23,20,7,7,14,0.5,1,0.004464285714285715,0.19729927890995522,0.2306515717210647,0.5,0.30434782608695654
glass_loso,prior,detour_success,glass_T-20,source,23,20,7,7,14,0.5,1,0.0014245014245014241,0.21362781954887214,0.2427011772853185,0.5,0.3249999999999999
glass_loso,prior,detour_success,T-30,decision,21,19,4,4,15,,0,0.058823529411764684,0.13015581232492998,0.16696412082838677,0.5,0.19047619047619047
glass_loso,prior,detour_success,T-30,source,21,19,4,4,15,,0,0.06666666666666665,0.14548872180451125,0.1782227729989795,0.5,0.21052631578947376
glass_loso,prior,detour_success,glass_T-30,decision,21,19,4,4,15,,0,0.058823529411764684,0.13015581232492998,0.16696412082838677,0.5,0.19047619047619047
glass_loso,prior,detour_success,glass_T-30,source,21,19,4,4,15,,0,0.06666666666666665,0.14548872180451125,0.1782227729989795,0.5,0.21052631578947376
glass_loso,prior,detour_success,T-40,decision,11,9,1,1,8,,0,0.0,0.0909090909090909,0.11270901536136993,0.5,0.09090909090909091
glass_loso,prior,detour_success,T-40,source,11,9,1,1,8,,0,0.0,0.11111111111111108,0.12442059095106185,0.5,0.1111111111111111
glass_loso,prior,detour_success,glass_T-40,decision,11,9,1,1,8,,0,0.0,0.0909090909090909,0.11270901536136993,0.5,0.09090909090909091
glass_loso,prior,detour_success,glass_T-40,source,11,9,1,1,8,,0,0.0,0.11111111111111108,0.12442059095106185,0.5,0.1111111111111111
glass_loso,prior,base_success,all,decision,101,20,2,2,20,0.5,2,0.03282828282828283,0.015055629274267634,0.01985690189517567,0.5,0.019801980198019802
glass_loso,prior,base_success,all,source,101,20,2,2,20,0.5,2,0.03680022733731173,0.017178362573099418,0.022492728531855962,0.5,0.022500000000000006
glass_loso,prior,base_success,glass,decision,101,20,2,2,20,0.5,2,0.03282828282828283,0.015055629274267634,0.01985690189517567,0.5,0.019801980198019802
glass_loso,prior,base_success,glass,source,101,20,2,2,20,0.5,2,0.03680022733731173,0.017178362573099418,0.022492728531855962,0.5,0.022500000000000006
glass_loso,prior,base_success,base_failure,decision,99,20,0,0,20,,0,,,0.0005316321105794795,,0.0
glass_loso,prior,base_success,base_failure,source,99,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,glass_base_failure,decision,99,20,0,0,20,,0,,,0.0005316321105794795,,0.0
glass_loso,prior,base_success,glass_base_failure,source,99,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,glass_base_crash,decision,91,20,0,0,20,,0,,,0.0005290554321025235,,0.0
glass_loso,prior,base_success,glass_base_crash,source,91,20,0,0,20,,0,,,0.0005190443213296402,,0.0
glass_loso,prior,base_success,T-5,decision,23,20,0,0,20,,0,,,0.0005245092135372759,,0.0
glass_loso,prior,base_success,T-5,source,23,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,glass_T-5,decision,23,20,0,0,20,,0,,,0.0005245092135372759,,0.0
glass_loso,prior,base_success,glass_T-5,source,23,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,T-10,decision,23,20,0,0,20,,0,,,0.0005245092135372758,,0.0
glass_loso,prior,base_success,T-10,source,23,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,glass_T-10,decision,23,20,0,0,20,,0,,,0.0005245092135372758,,0.0
glass_loso,prior,base_success,glass_T-10,source,23,20,0,0,20,,0,,,0.0005190443213296401,,0.0
glass_loso,prior,base_success,T-20,decision,23,20,1,1,19,,0,0.04545454545454546,0.045454545454545456,0.04285860532337708,0.5,0.043478260869565216
glass_loso,prior,base_success,T-20,source,23,20,1,1,19,,0,0.05263157894736841,0.052631578947368425,0.049203254847645414,0.5,0.04999999999999999
glass_loso,prior,base_success,glass_T-20,decision,23,20,1,1,19,,0,0.04545454545454546,0.045454545454545456,0.04285860532337708,0.5,0.043478260869565216
glass_loso,prior,base_success,glass_T-20,source,23,20,1,1,19,,0,0.05263157894736841,0.052631578947368425,0.049203254847645414,0.5,0.04999999999999999
glass_loso,prior,base_success,T-30,decision,21,19,1,1,18,,0,0.0,0.047619047619047616,0.04713758079409048,0.5,0.047619047619047616
glass_loso,prior,base_success,T-30,source,21,19,1,1,18,,0,0.0,0.05263157894736842,0.0520403848957574,0.5,0.05263157894736844
glass_loso,prior,base_success,glass_T-30,decision,21,19,1,1,18,,0,0.0,0.047619047619047616,0.04713758079409048,0.5,0.047619047619047616
glass_loso,prior,base_success,glass_T-30,source,21,19,1,1,18,,0,0.0,0.05263157894736842,0.0520403848957574,0.5,0.05263157894736844
glass_loso,prior,base_success,T-40,decision,11,9,0,0,9,,0,,,0.0005256862251322087,,0.0
glass_loso,prior,base_success,T-40,source,11,9,0,0,9,,0,,,0.0005178516466605112,,0.0
glass_loso,prior,base_success,glass_T-40,decision,11,9,0,0,9,,0,,,0.0005256862251322087,,0.0
glass_loso,prior,base_success,glass_T-40,source,11,9,0,0,9,,0,,,0.0005178516466605112,,0.0
historical_train_to_development,hidden,base_crash,all,decision,106,8,40,8,7,0.7064200680272109,7,0.6939393939393939,0.6507934698338663,0.21232643580277225,0.6594696969696969,0.37735849056603776
historical_train_to_development,hidden,base_crash,all,source,106,8,40,8,7,0.7064200680272109,7,0.7921108865816551,0.8116262596218429,0.18997089690259145,0.7543667107983185,0.4708333333333334
historical_train_to_development,hidden,base_crash,glass,decision,42,8,40,8,2,0.888888888888889,2,0.44999999999999984,0.9507279181249244,0.3931519499130152,0.4625,0.9523809523809526
historical_train_to_development,hidden,base_crash,glass,source,42,8,40,8,2,0.888888888888889,2,0.3571428571428572,0.953974616588851,0.38780868743589636,0.3928571428571429,0.9624999999999999
historical_train_to_development,hidden,base_crash,controls,decision,64,6,0,0,6,,0,,,0.09365969216792526,,0.0
historical_train_to_development,hidden,base_crash,controls,source,64,6,0,0,6,,0,,,0.07962885618662265,,0.0
historical_train_to_development,hidden,base_crash,base_failure,decision,46,8,40,8,5,0.55,5,0.5708333333333334,0.9134805466782352,0.36965006670524614,0.6291666666666667,0.8695652173913042
historical_train_to_development,hidden,base_crash,base_failure,source,46,8,40,8,5,0.55,5,0.5658000977577584,0.9219630674859136,0.35473072720810017,0.6269402027751654,0.8844155844155845
historical_train_to_development,hidden,base_crash,glass_base_failure,decision,42,8,40,8,2,0.888888888888889,2,0.44999999999999984,0.9507279181249244,0.3931519499130152,0.4625,0.9523809523809526
historical_train_to_development,hidden,base_crash,glass_base_failure,source,42,8,40,8,2,0.888888888888889,2,0.3571428571428572,0.953974616588851,0.38780868743589636,0.3928571428571429,0.9624999999999999
historical_train_to_development,hidden,base_crash,glass_base_crash,decision,40,8,40,8,0,,0,,0.9999999999999998,0.39783030282629855,,1.0000000000000002
historical_train_to_development,hidden,base_crash,glass_base_crash,source,40,8,40,8,0,,0,,1.0000000000000002,0.3797906320660332,,0.9999999999999999
historical_train_to_development,hidden,base_crash,T-5,decision,26,8,10,8,6,0.8541666666666666,6,0.7375,0.6957971014492755,0.19295703029122568,0.6875,0.3846153846153846
historical_train_to_development,hidden,base_crash,T-5,source,26,8,10,8,6,0.8541666666666666,6,0.8732638888888888,0.8956644045465442,0.15071879997122398,0.7916666666666667,0.5
historical_train_to_development,hidden,base_crash,glass_T-5,decision,10,8,10,8,0,,0,,1.0000000000000002,0.2905959339746589,,0.9999999999999999
historical_train_to_development,hidden,base_crash,glass_T-5,source,10,8,10,8,0,,0,,1.0,0.2602683586385576,,1.0
historical_train_to_development,hidden,base_crash,T-10,decision,26,8,10,8,6,0.8541666666666666,6,0.8312499999999998,0.8194318181818185,0.16108577657127002,0.70625,0.3846153846153846
historical_train_to_development,hidden,base_crash,T-10,source,26,8,10,8,6,0.8541666666666666,6,0.9184027777777779,0.9355780022446691,0.12467782592668356,0.7916666666666667,0.5
