regime,feature,target,scope,source,n,positive_n,mean_score,auc,ap,brier,balanced_accuracy,prevalence
glass_loso,robot_action,base_crash,all,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,4,0.9209848621462549,,1.0,0.006750219378332386,,1.0
glass_loso,robot_action,base_crash,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.927935475621922,0.3333333333333334,0.9060405643738978,0.09305888742048789,0.5,0.8999999999999999
glass_loso,robot_action,base_crash,all,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,5,0.9115792882539193,,1.0000000000000002,0.008275627226436684,,1.0
glass_loso,robot_action,base_crash,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.8329014513569764,,1.0000000000000002,0.04348699070997926,,1.0
glass_loso,robot_action,base_crash,all,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,2,0.9549095736176845,0.6666666666666666,0.75,0.5460017672969332,0.5,0.4
glass_loso,robot_action,base_crash,all,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,3,0.922263092424843,0.0,0.6388888888888888,0.2408167425089972,0.5,0.75
glass_loso,robot_action,base_crash,glass,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,4,0.9117842571480953,,1.0,0.008305779053962343,,1.0
glass_loso,robot_action,base_crash,glass,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,4,0.7942530305135264,0.0,0.6791666666666667,0.21789466011883113,0.5,0.8
glass_loso,robot_action,base_crash,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,6,0.8722037328112512,,1.0000000000000002,0.01747400150580898,,0.9999999999999999
glass_loso,robot_action,base_crash,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.9319125410355878,0.0,0.6791666666666667,0.19612377426541816,0.5,0.8
glass_loso,robot_action,base_crash,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,4,0.808943934261295,,1.0,0.04478909798726137,,1.0
glass_loso,robot_action,base_crash,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,4,0.8800752937212483,,1.0,0.017754063505810526,,1.0
glass_loso,robot_action,base_crash,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.8963319254892828,,1.0,0.012342502498532009,,1.0
glass_loso,robot_action,base_crash,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,4,0.8731681366590548,,1.0,0.016475421810294273,,1.0
glass_loso,robot_action,base_crash,glass,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,10,0.9220541553248603,,1.0000000000000002,0.0064579744352877486,,0.9999999999999999
glass_loso,robot_action,base_crash,glass,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,3,0.9486998441187251,0.0,0.6388888888888888,0.23733643023399487,0.5,0.75
glass_loso,robot_action,base_crash,glass,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,5,0.9125464352867123,,1.0000000000000002,0.007738121533586929,,1.0
glass_loso,robot_action,base_crash,glass,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,4,0.9070138879215295,0.0,0.6791666666666667,0.19060451681103843,0.5,0.8
glass_loso,robot_action,base_crash,glass,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,4,0.8207640179487115,,1.0,0.03345099319135762,,1.0
glass_loso,robot_action,base_crash,glass,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,3,0.9478281677114124,0.3333333333333333,0.8055555555555556,0.22769314214378264,0.5,0.75
glass_loso,robot_action,base_crash,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,4,0.9209848621462549,,1.0,0.006750219378332386,,1.0
glass_loso,robot_action,base_crash,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.927935475621922,0.3333333333333334,0.9060405643738978,0.09305888742048789,0.5,0.8999999999999999
glass_loso,robot_action,base_crash,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,5,0.9115792882539193,,1.0000000000000002,0.008275627226436684,,1.0
glass_loso,robot_action,base_crash,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.8329014513569764,,1.0000000000000002,0.04348699070997926,,1.0
glass_loso,robot_action,base_crash,glass,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,2,0.9549095736176845,0.6666666666666666,0.75,0.5460017672969332,0.5,0.4
glass_loso,robot_action,base_crash,glass,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,3,0.922263092424843,0.0,0.6388888888888888,0.2408167425089972,0.5,0.75
glass_loso,robot_action,detour_success,all,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,3,0.2901042791764836,1.0,1.0,0.3216673373984514,0.6666666666666666,0.75
glass_loso,robot_action,detour_success,all,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.03761518087109655,,,0.0022301220771300677,,0.0
glass_loso,robot_action,detour_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.3103042779564344,,,0.10909707629345668,,0.0
glass_loso,robot_action,detour_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.1841466432342394,,,0.036379364676110915,,0.0
glass_loso,robot_action,detour_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.23639908642723229,,,0.07155581173597031,,0.0
glass_loso,robot_action,detour_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.16717682155674407,,,0.032554110151599217,,0.0
glass_loso,robot_action,detour_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.1670684164998568,,1.0,0.6965042627138189,,1.0
glass_loso,robot_action,detour_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.2678902423359439,,,0.08423863826307028,,0.0
glass_loso,robot_action,detour_success,all,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,4,0.3198538494122021,0.7916666666666667,0.7470238095238096,0.1864436139751141,0.5416666666666667,0.4
glass_loso,robot_action,detour_success,all,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.19808169909820164,,,0.048684458272194114,,0.0
glass_loso,robot_action,detour_success,all,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.26712859276233625,,,0.09916273488387604,,0.0
glass_loso,robot_action,detour_success,all,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,4,0.31203340109903704,0.5,0.8875,0.41558921020990514,0.5,0.8
glass_loso,robot_action,detour_success,all,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,3,0.18535802985537528,0.0,0.6388888888888888,0.5976337733475475,0.5,0.75
glass_loso,robot_action,detour_success,all,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,3,0.24161595474058079,1.0,1.0,0.39952998801457934,0.5,0.75
glass_loso,robot_action,detour_success,all,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.47198791945607355,,,0.2604985834998915,,0.0
glass_loso,robot_action,detour_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.28164146603347273,,,0.10534731307808873,,0.0
glass_loso,robot_action,detour_success,all,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.19956719288565486,,,0.0598622402941624,,0.0
glass_loso,robot_action,detour_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.007055859722556521,0.5,0.7,0.3946742658700463,0.5,0.4
glass_loso,robot_action,detour_success,all,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.3187577581075874,,,0.10691049284637341,,0.0
glass_loso,robot_action,detour_success,all,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,0,0.23137992410633756,,,0.061510989215908266,,0.0
glass_loso,robot_action,detour_success,glass,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,3,0.2901042791764836,1.0,1.0,0.3216673373984514,0.6666666666666666,0.75
glass_loso,robot_action,detour_success,glass,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.03761518087109655,,,0.0022301220771300677,,0.0
glass_loso,robot_action,detour_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.3103042779564344,,,0.10909707629345668,,0.0
glass_loso,robot_action,detour_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.1841466432342394,,,0.036379364676110915,,0.0
glass_loso,robot_action,detour_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.23639908642723229,,,0.07155581173597031,,0.0
glass_loso,robot_action,detour_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.16717682155674407,,,0.032554110151599217,,0.0
glass_loso,robot_action,detour_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.1670684164998568,,1.0,0.6965042627138189,,1.0
glass_loso,robot_action,detour_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.2678902423359439,,,0.08423863826307028,,0.0
glass_loso,robot_action,detour_success,glass,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,4,0.3198538494122021,0.7916666666666667,0.7470238095238096,0.1864436139751141,0.5416666666666667,0.4
glass_loso,robot_action,detour_success,glass,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.19808169909820164,,,0.048684458272194114,,0.0
glass_loso,robot_action,detour_success,glass,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.26712859276233625,,,0.09916273488387604,,0.0
glass_loso,robot_action,detour_success,glass,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,4,0.31203340109903704,0.5,0.8875,0.41558921020990514,0.5,0.8
glass_loso,robot_action,detour_success,glass,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,3,0.18535802985537528,0.0,0.6388888888888888,0.5976337733475475,0.5,0.75
glass_loso,robot_action,detour_success,glass,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,3,0.24161595474058079,1.0,1.0,0.39952998801457934,0.5,0.75
glass_loso,robot_action,detour_success,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.47198791945607355,,,0.2604985834998915,,0.0
glass_loso,robot_action,detour_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.28164146603347273,,,0.10534731307808873,,0.0
glass_loso,robot_action,detour_success,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.19956719288565486,,,0.0598622402941624,,0.0
glass_loso,robot_action,detour_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,2,0.007055859722556521,0.5,0.7,0.3946742658700463,0.5,0.4
glass_loso,robot_action,detour_success,glass,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.3187577581075874,,,0.10691049284637341,,0.0
glass_loso,robot_action,detour_success,glass,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,0,0.23137992410633756,,,0.061510989215908266,,0.0
glass_loso,robot_action,base_success,all,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,0,0.035825223838674536,,,0.0014718479445589327,,0.0
glass_loso,robot_action,base_success,all,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.0019107004115473853,,,4.521414251406565e-06,,0.0
glass_loso,robot_action,base_success,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.02817408664710801,,,0.0008693372757423152,,0.0
glass_loso,robot_action,base_success,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.0016131357484098301,,,2.628408419554816e-06,,0.0
glass_loso,robot_action,base_success,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.05908846996850194,,,0.0045707324033356376,,0.0
glass_loso,robot_action,base_success,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.02843570331227956,,,0.0009071121832417765,,0.0
glass_loso,robot_action,base_success,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.018095121300508738,,,0.00035764693987629695,,0.0
glass_loso,robot_action,base_success,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.023777391763825248,,,0.0006109023820977118,,0.0
glass_loso,robot_action,base_success,all,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,0,0.03371255202825331,,,0.0014486379489726323,,0.0
glass_loso,robot_action,base_success,all,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.029972627204203715,,,0.0012413929771617513,,0.0
glass_loso,robot_action,base_success,all,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.02927440510083546,,,0.0010851214751676252,,0.0
glass_loso,robot_action,base_success,all,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,1,0.010583134120963686,0.0,0.2,0.19997836261827806,0.5,0.2
glass_loso,robot_action,base_success,all,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,0,0.02126397858874069,,,0.0005540866932966773,,0.0
glass_loso,robot_action,base_success,all,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,0,0.027959561448915635,,,0.0008184583961627309,,0.0
glass_loso,robot_action,base_success,all,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.03523660501349027,,,0.001322125553900266,,0.0
glass_loso,robot_action,base_success,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.027961525283679445,,,0.0009945399727421173,,0.0
glass_loso,robot_action,base_success,all,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.03495697993248765,,,0.0014242196854768853,,0.0
glass_loso,robot_action,base_success,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.0047202375624460875,,,3.6354984560047325e-05,,0.0
glass_loso,robot_action,base_success,all,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.017831229098786715,,,0.0003571497324264429,,0.0
glass_loso,robot_action,base_success,all,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,1,0.0066862436665567175,0.0,0.25,0.24958383518129132,0.5,0.25
glass_loso,robot_action,base_success,glass,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,0,0.035825223838674536,,,0.0014718479445589327,,0.0
glass_loso,robot_action,base_success,glass,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,0,0.0019107004115473853,,,4.521414251406565e-06,,0.0
glass_loso,robot_action,base_success,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,0,0.02817408664710801,,,0.0008693372757423152,,0.0
glass_loso,robot_action,base_success,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,0,0.0016131357484098301,,,2.628408419554816e-06,,0.0
glass_loso,robot_action,base_success,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,0,0.05908846996850194,,,0.0045707324033356376,,0.0
glass_loso,robot_action,base_success,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,0,0.02843570331227956,,,0.0009071121832417765,,0.0
glass_loso,robot_action,base_success,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,0,0.018095121300508738,,,0.00035764693987629695,,0.0
glass_loso,robot_action,base_success,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,0,0.023777391763825248,,,0.0006109023820977118,,0.0
glass_loso,robot_action,base_success,glass,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,0,0.03371255202825331,,,0.0014486379489726323,,0.0
glass_loso,robot_action,base_success,glass,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,0,0.029972627204203715,,,0.0012413929771617513,,0.0
glass_loso,robot_action,base_success,glass,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,0,0.02927440510083546,,,0.0010851214751676252,,0.0
glass_loso,robot_action,base_success,glass,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,1,0.010583134120963686,0.0,0.2,0.19997836261827806,0.5,0.2
glass_loso,robot_action,base_success,glass,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,0,0.02126397858874069,,,0.0005540866932966773,,0.0
glass_loso,robot_action,base_success,glass,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,0,0.027959561448915635,,,0.0008184583961627309,,0.0
glass_loso,robot_action,base_success,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,0,0.03523660501349027,,,0.001322125553900266,,0.0
glass_loso,robot_action,base_success,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,0,0.027961525283679445,,,0.0009945399727421173,,0.0
glass_loso,robot_action,base_success,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,0,0.03495697993248765,,,0.0014242196854768853,,0.0
glass_loso,robot_action,base_success,glass,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,0,0.0047202375624460875,,,3.6354984560047325e-05,,0.0
glass_loso,robot_action,base_success,glass,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,0,0.017831229098786715,,,0.0003571497324264429,,0.0
glass_loso,robot_action,base_success,glass,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,1,0.0066862436665567175,0.0,0.25,0.24958383518129132,0.5,0.25
glass_loso,hidden_robot_action,base_crash,all,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,4,0.9242797947130735,,1.0,0.007554889528477901,,1.0
glass_loso,hidden_robot_action,base_crash,all,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,4,0.842718826666864,0.0,0.6791666666666667,0.22860419666410955,0.5,0.8
glass_loso,hidden_robot_action,base_crash,all,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,6,0.8879946817839386,,1.0000000000000002,0.019949994517125733,,0.9999999999999999
glass_loso,hidden_robot_action,base_crash,all,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.97145029191825,0.0,0.6791666666666667,0.19683947485020376,0.5,0.8
glass_loso,hidden_robot_action,base_crash,all,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,4,0.8827902839858066,,1.0,0.02573919003688352,,1.0
glass_loso,hidden_robot_action,base_crash,all,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,4,0.9247681974804882,,1.0,0.00960128252478308,,1.0
glass_loso,hidden_robot_action,base_crash,all,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.9347526187193901,,1.0,0.005380875626968724,,1.0
glass_loso,hidden_robot_action,base_crash,all,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,4,0.9599227370407775,,1.0,0.003213059393075286,,1.0
glass_loso,hidden_robot_action,base_crash,all,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,10,0.9027990225828375,,1.0000000000000002,0.013970396807136628,,0.9999999999999999
glass_loso,hidden_robot_action,base_crash,all,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,3,0.9693588662249992,0.0,0.6388888888888888,0.24931612706378206,0.5,0.75
glass_loso,hidden_robot_action,base_crash,all,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,5,0.8784702874022976,,1.0000000000000002,0.018180651974073793,,1.0
glass_loso,hidden_robot_action,base_crash,all,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,4,0.9192067470199689,0.25,0.8041666666666667,0.19515411282835204,0.5,0.8
glass_loso,hidden_robot_action,base_crash,all,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,4,0.8775690667933547,,1.0,0.015247258062001673,,1.0
glass_loso,hidden_robot_action,base_crash,all,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,3,0.9372240847670807,0.3333333333333333,0.8055555555555556,0.22203537323353953,0.5,0.75
glass_loso,hidden_robot_action,base_crash,all,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,4,0.9268186222810205,,1.0,0.008409008006000243,,1.0
glass_loso,hidden_robot_action,base_crash,all,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.9444506515748244,0.44444444444444453,0.92826278659612,0.09367074770149295,0.5,0.8999999999999999
glass_loso,hidden_robot_action,base_crash,all,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,5,0.8806490981875408,,1.0000000000000002,0.02437508223350517,,1.0
glass_loso,hidden_robot_action,base_crash,all,d6796d48077a08484abd1252e6deb387d8b6a10bf445e66c4e6eaa0bde0f7818,5,5,0.8184202322875211,,1.0000000000000002,0.08066111320219214,,1.0
glass_loso,hidden_robot_action,base_crash,all,ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,5,2,0.9652638180964435,0.3333333333333333,0.41666666666666663,0.5568343680751728,0.5,0.4
glass_loso,hidden_robot_action,base_crash,all,f64d2a60c3b9cebc4b5e12f86f4978711b4ca1e7a3788d1756d078c45a1c1004,4,3,0.9148176749567243,0.3333333333333333,0.8055555555555556,0.2526703130604781,0.5,0.75
glass_loso,hidden_robot_action,base_crash,glass,0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,4,4,0.9242797947130735,,1.0,0.007554889528477901,,1.0
glass_loso,hidden_robot_action,base_crash,glass,28c563172e6e13a0d3d84f1527243878c67a2140fa8c9a81ecb8b81ec9402dc8,5,4,0.842718826666864,0.0,0.6791666666666667,0.22860419666410955,0.5,0.8
glass_loso,hidden_robot_action,base_crash,glass,2ef1381d9cfc0a92b107e2940bcf431c7494cd7067d032284f30a23c47b487cc,6,6,0.8879946817839386,,1.0000000000000002,0.019949994517125733,,0.9999999999999999
glass_loso,hidden_robot_action,base_crash,glass,3f7887ee8820a4163a5033c81050731e85d1a310652a612f5b0ea5c450ec2043,5,4,0.97145029191825,0.0,0.6791666666666667,0.19683947485020376,0.5,0.8
glass_loso,hidden_robot_action,base_crash,glass,5de3fa5396875480db81793738029227ed357caa91e5d24290ffc5cb0371f908,4,4,0.8827902839858066,,1.0,0.02573919003688352,,1.0
glass_loso,hidden_robot_action,base_crash,glass,61f6ada542d03d1dd4d75a304f2674efa20660163c54b012b956522e98835cac,4,4,0.9247681974804882,,1.0,0.00960128252478308,,1.0
glass_loso,hidden_robot_action,base_crash,glass,6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,4,4,0.9347526187193901,,1.0,0.005380875626968724,,1.0
glass_loso,hidden_robot_action,base_crash,glass,655347c9fb28aaf505e162e6bcad095d17e4bfee5506113825cfb3da6ca60845,4,4,0.9599227370407775,,1.0,0.003213059393075286,,1.0
glass_loso,hidden_robot_action,base_crash,glass,69fa7e93588c6aea4b134efa44633d38556ce1656b46df276021920a664881a3,10,10,0.9027990225828375,,1.0000000000000002,0.013970396807136628,,0.9999999999999999
glass_loso,hidden_robot_action,base_crash,glass,76fe1d96587ab928f6fb5d7750ecd048fd712eb3d66aa60feb972a3d9d56c9d1,4,3,0.9693588662249992,0.0,0.6388888888888888,0.24931612706378206,0.5,0.75
glass_loso,hidden_robot_action,base_crash,glass,821b498fc1fcb4e3c103635fa473d7577f718c4f633b273772954295c83ae585,5,5,0.8784702874022976,,1.0000000000000002,0.018180651974073793,,1.0
glass_loso,hidden_robot_action,base_crash,glass,9176c2514b8a62105f4d2b8a22a8a0b0236c5b9feda58c18ef64cea917b98d9d,5,4,0.9192067470199689,0.25,0.8041666666666667,0.19515411282835204,0.5,0.8
glass_loso,hidden_robot_action,base_crash,glass,986b3dff233a80cf0fd1c48f815600f49b95f83be0d9f898fee40d0a5c9dca63,4,4,0.8775690667933547,,1.0,0.015247258062001673,,1.0
glass_loso,hidden_robot_action,base_crash,glass,a3e1c487338ecfe4ce59e1e8f0be7a20d0442476ad923022ec430bdb5470ee56,4,3,0.9372240847670807,0.3333333333333333,0.8055555555555556,0.22203537323353953,0.5,0.75
glass_loso,hidden_robot_action,base_crash,glass,a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,4,4,0.9268186222810205,,1.0,0.008409008006000243,,1.0
glass_loso,hidden_robot_action,base_crash,glass,b830bede73f505b84b88a6596e92c22a5a4c0ded1e275e8e5b28a599849d2df6,10,9,0.9444506515748244,0.44444444444444453,0.92826278659612,0.09367074770149295,0.5,0.8999999999999999
glass_loso,hidden_robot_action,base_crash,glass,c8fa274849bf4beeb7c46b93a7de7a6242e5af2e9c83a395e8d0db16da5e81d8,5,5,0.8806490981875408,,1.0000000000000002,0.02437508223350517,,1.0
