source,split,condition,placement,decision_id,option,repeat_count,steps,success,accident,termination,controller_final_stage
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,offpath,exposed:glass_recovery_train_0009,ab7982f2e7f3af3a0e8a3b27c48828ea64ad4524a9b0230e3a5a178762f7de32,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,63d094020072c09dc6aaf329aadd81a5c596987ea6f8f33883d744591b7312aa,base_continue,1,62,True,False,success,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,63d094020072c09dc6aaf329aadd81a5c596987ea6f8f33883d744591b7312aa,detour_complete,1,222,True,False,success,10
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,63d094020072c09dc6aaf329aadd81a5c596987ea6f8f33883d744591b7312aa,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,glass,exposed:glass_recovery_train_0009,fa03a23fda55c3ea33661d3260f8d0dc60162f2748f3f5a17ea92d65562aa4ea,base_continue,1,5,False,True,accident,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,glass,exposed:glass_recovery_train_0009,fa03a23fda55c3ea33661d3260f8d0dc60162f2748f3f5a17ea92d65562aa4ea,detour_complete,1,313,True,False,success,10
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,glass,exposed:glass_recovery_train_0009,fa03a23fda55c3ea33661d3260f8d0dc60162f2748f3f5a17ea92d65562aa4ea,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,offpath,exposed:glass_recovery_train_0009,5ddb948f4bfe692e6c6d66da64d65df8089936d1e0fecaf17d5d612fbbaa0f74,base_continue,1,62,True,False,success,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,offpath,exposed:glass_recovery_train_0009,5ddb948f4bfe692e6c6d66da64d65df8089936d1e0fecaf17d5d612fbbaa0f74,detour_complete,1,199,True,False,success,10
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,offpath,exposed:glass_recovery_train_0009,5ddb948f4bfe692e6c6d66da64d65df8089936d1e0fecaf17d5d612fbbaa0f74,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,6738869e2e168f1edc4e653c5d502701a0e10a97510d0fbbf70d7c3898766a59,base_continue,1,43,True,False,success,
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,6738869e2e168f1edc4e653c5d502701a0e10a97510d0fbbf70d7c3898766a59,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
0815f4806fc9a4fbd58c6627c8b92fd77f1b80ad4b8b4cd6d0c6e0541d488a7b,train,noglass,exposed:glass_recovery_train_0009,6738869e2e168f1edc4e653c5d502701a0e10a97510d0fbbf70d7c3898766a59,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,a2789c81099b55b6e03d0122a4c3dae0b762d73aa58759fea4839f4cbf3f626b,base_continue,1,30,False,True,accident,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,a2789c81099b55b6e03d0122a4c3dae0b762d73aa58759fea4839f4cbf3f626b,detour_complete,1,900,False,False,unrecorded_cap_or_other,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,a2789c81099b55b6e03d0122a4c3dae0b762d73aa58759fea4839f4cbf3f626b,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,c358a61a7773b654fc7175c629003645faa41187cd0e8b9deefe58f1f799f1de,base_continue,1,85,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,c358a61a7773b654fc7175c629003645faa41187cd0e8b9deefe58f1f799f1de,detour_complete,1,900,False,False,unrecorded_cap_or_other,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,c358a61a7773b654fc7175c629003645faa41187cd0e8b9deefe58f1f799f1de,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,282d6be2ebee0c936ede028b88080e81956f8fcb6dd88dec9d85b8b0d4426737,base_continue,1,78,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,282d6be2ebee0c936ede028b88080e81956f8fcb6dd88dec9d85b8b0d4426737,detour_complete,1,201,True,False,success,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,282d6be2ebee0c936ede028b88080e81956f8fcb6dd88dec9d85b8b0d4426737,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,f40f69fe08f45b1018c7b16e12f6ce739d262e19cc437250b5c340dae5b6ab80,base_continue,1,19,False,True,accident,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,f40f69fe08f45b1018c7b16e12f6ce739d262e19cc437250b5c340dae5b6ab80,detour_complete,1,900,False,False,unrecorded_cap_or_other,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,f40f69fe08f45b1018c7b16e12f6ce739d262e19cc437250b5c340dae5b6ab80,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,77e49e2984ccacab87bf108589d841bd21865cb4ce3d110c430a3cb277f6df9b,base_continue,1,72,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,77e49e2984ccacab87bf108589d841bd21865cb4ce3d110c430a3cb277f6df9b,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,77e49e2984ccacab87bf108589d841bd21865cb4ce3d110c430a3cb277f6df9b,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,23a105f7245ab9a74e4095b0761539ea24d0ca585359e9738474a1d4d5d5715c,base_continue,1,63,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,23a105f7245ab9a74e4095b0761539ea24d0ca585359e9738474a1d4d5d5715c,detour_complete,1,191,True,False,success,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,23a105f7245ab9a74e4095b0761539ea24d0ca585359e9738474a1d4d5d5715c,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,b85b66d6c8384c9e0a0b55fbae4cb85f4d8ad2240c1872fecfa3e61f994f549c,base_continue,1,10,False,True,accident,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,b85b66d6c8384c9e0a0b55fbae4cb85f4d8ad2240c1872fecfa3e61f994f549c,detour_complete,1,900,False,False,unrecorded_cap_or_other,11
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,b85b66d6c8384c9e0a0b55fbae4cb85f4d8ad2240c1872fecfa3e61f994f549c,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,75bcd10eaebd6feacb2b9ee8ad6c3305731b80df8ed335e4eec7f8fec43a8b78,base_continue,1,62,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,75bcd10eaebd6feacb2b9ee8ad6c3305731b80df8ed335e4eec7f8fec43a8b78,detour_complete,1,181,True,False,success,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,75bcd10eaebd6feacb2b9ee8ad6c3305731b80df8ed335e4eec7f8fec43a8b78,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,5897b0e2da5f90da5cf91c18ed38a838677a9a2cbf2301fabd15be2ba31ed258,base_continue,1,53,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,5897b0e2da5f90da5cf91c18ed38a838677a9a2cbf2301fabd15be2ba31ed258,detour_complete,1,191,True,False,success,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,5897b0e2da5f90da5cf91c18ed38a838677a9a2cbf2301fabd15be2ba31ed258,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,3b94bd61b3e82b1508282b8b6f6164980744459548db1ad0fbb35df0556f1950,base_continue,1,1,False,True,accident,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,3b94bd61b3e82b1508282b8b6f6164980744459548db1ad0fbb35df0556f1950,detour_complete,1,900,False,False,unrecorded_cap_or_other,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,glass,exposed:glass_recovery_validation_0002,3b94bd61b3e82b1508282b8b6f6164980744459548db1ad0fbb35df0556f1950,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,49c63703ec20b464f6d00680889faac5bedcfa8903cf885b39ecf4eee43582f3,base_continue,1,53,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,49c63703ec20b464f6d00680889faac5bedcfa8903cf885b39ecf4eee43582f3,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,offpath,exposed:glass_recovery_validation_0002,49c63703ec20b464f6d00680889faac5bedcfa8903cf885b39ecf4eee43582f3,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,b183755614593b6c5ce7dc373736a09c48c9e3064b1b1d0ed9373c05fa2b6e52,base_continue,1,55,True,False,success,
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,b183755614593b6c5ce7dc373736a09c48c9e3064b1b1d0ed9373c05fa2b6e52,detour_complete,1,193,True,False,success,10
a992f0a563f4b0239708f4be6fa38192e6930b15387567b2d4a16568d4fa5671,calibration,noglass,exposed:glass_recovery_validation_0002,b183755614593b6c5ce7dc373736a09c48c9e3064b1b1d0ed9373c05fa2b6e52,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,9b707107c2d50634254375349c498218f549da231043f59ee124770219e88251,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,9b707107c2d50634254375349c498218f549da231043f59ee124770219e88251,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,9b707107c2d50634254375349c498218f549da231043f59ee124770219e88251,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c8733b9bdfcb4d07e515789518e87a27ebcb98672fa8ca2f40c79865d75352d9,base_continue,1,67,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c8733b9bdfcb4d07e515789518e87a27ebcb98672fa8ca2f40c79865d75352d9,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c8733b9bdfcb4d07e515789518e87a27ebcb98672fa8ca2f40c79865d75352d9,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,0249d558ac40eb51e0e91e236e31b51736a3d76e94925f658f73fd82b8b9e6fc,base_continue,1,52,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,0249d558ac40eb51e0e91e236e31b51736a3d76e94925f658f73fd82b8b9e6fc,detour_complete,1,199,True,False,success,10
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,0249d558ac40eb51e0e91e236e31b51736a3d76e94925f658f73fd82b8b9e6fc,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,e8224960cedc6e77e1941ea600465c30f179778df1de39694fe492bdd87fc478,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,e8224960cedc6e77e1941ea600465c30f179778df1de39694fe492bdd87fc478,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,e8224960cedc6e77e1941ea600465c30f179778df1de39694fe492bdd87fc478,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,724e21d6f88cb9451630fa74d0b7a23e94b0dbc19c068bf2847245f11d2cec1c,base_continue,1,49,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,724e21d6f88cb9451630fa74d0b7a23e94b0dbc19c068bf2847245f11d2cec1c,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,724e21d6f88cb9451630fa74d0b7a23e94b0dbc19c068bf2847245f11d2cec1c,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,ca9d2a73ef6a295641892231cdf056d8f4d0f820d90adc99e49325b4a6f8a705,base_continue,1,42,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,ca9d2a73ef6a295641892231cdf056d8f4d0f820d90adc99e49325b4a6f8a705,detour_complete,1,207,True,False,success,10
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,ca9d2a73ef6a295641892231cdf056d8f4d0f820d90adc99e49325b4a6f8a705,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,d676d7f00df73c70ea46a7081d5ed7bd173e0f25bdca10346816f5bc0de73f25,base_continue,1,18,False,True,accident,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,d676d7f00df73c70ea46a7081d5ed7bd173e0f25bdca10346816f5bc0de73f25,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,d676d7f00df73c70ea46a7081d5ed7bd173e0f25bdca10346816f5bc0de73f25,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,eeeb651b897ee52acc70b576b61cae1207250e1c6cf082b2420fb3e56cce55ae,base_continue,1,38,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,eeeb651b897ee52acc70b576b61cae1207250e1c6cf082b2420fb3e56cce55ae,detour_complete,1,271,True,False,success,10
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,eeeb651b897ee52acc70b576b61cae1207250e1c6cf082b2420fb3e56cce55ae,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,e6e76120adf4a1c5210d99a9c041369179afe2abe1cb15e3c7bfecca04005930,base_continue,1,38,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,e6e76120adf4a1c5210d99a9c041369179afe2abe1cb15e3c7bfecca04005930,detour_complete,1,219,True,False,success,10
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,e6e76120adf4a1c5210d99a9c041369179afe2abe1cb15e3c7bfecca04005930,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,f3f21705a8a475ac6d6fdb94aa461ae2b521d82d54bbd870af8d23c163aa3c37,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,f3f21705a8a475ac6d6fdb94aa461ae2b521d82d54bbd870af8d23c163aa3c37,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,f3f21705a8a475ac6d6fdb94aa461ae2b521d82d54bbd870af8d23c163aa3c37,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,88bdb0262c2dc0d919ffcc21878f5e49bb57ca08dd3d36612de218d9e3390f67,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,88bdb0262c2dc0d919ffcc21878f5e49bb57ca08dd3d36612de218d9e3390f67,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,88bdb0262c2dc0d919ffcc21878f5e49bb57ca08dd3d36612de218d9e3390f67,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,f9f81d4ec1291801bd60d73a44bd5248773051610454f3b61fc811a98d3b8174,base_continue,1,34,True,False,success,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,f9f81d4ec1291801bd60d73a44bd5248773051610454f3b61fc811a98d3b8174,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,f9f81d4ec1291801bd60d73a44bd5248773051610454f3b61fc811a98d3b8174,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,3c207ba91856938dcf368df906dc419ed200a6b0afc8394018035d65d768f8f0,base_continue,1,5,False,True,accident,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,3c207ba91856938dcf368df906dc419ed200a6b0afc8394018035d65d768f8f0,detour_complete,1,5,False,True,accident,0
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,glass,exposed:glass_recovery_validation_0004,3c207ba91856938dcf368df906dc419ed200a6b0afc8394018035d65d768f8f0,retreat_hold,1,5,False,True,accident,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c9561295ce72167c0ca7853017d1b7f9e5b06f94f916c02e61fcbfb4b870b187,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c9561295ce72167c0ca7853017d1b7f9e5b06f94f916c02e61fcbfb4b870b187,detour_complete,1,900,False,False,unrecorded_cap_or_other,11
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,offpath,exposed:glass_recovery_validation_0004,c9561295ce72167c0ca7853017d1b7f9e5b06f94f916c02e61fcbfb4b870b187,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,419c844339e951fe21f5e0236195cf4cb5a3c3a2a13bb0a7ce9cab8c16ac8f37,base_continue,1,220,False,False,unrecorded_cap_or_other,
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,419c844339e951fe21f5e0236195cf4cb5a3c3a2a13bb0a7ce9cab8c16ac8f37,detour_complete,1,900,False,False,unrecorded_cap_or_other,12
ddd84e646ab0cdd38c0f283802f28ac361a412492f3872c7f489b95bb55d53af,calibration,noglass,exposed:glass_recovery_validation_0004,419c844339e951fe21f5e0236195cf4cb5a3c3a2a13bb0a7ce9cab8c16ac8f37,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,glass,fresh:glass_recovery_heldout_0000,985cbb95962a4a4693652b917048f4efaa1e748f2b8100847bc5151c1172ef92,base_continue,1,158,False,True,accident,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,glass,fresh:glass_recovery_heldout_0000,985cbb95962a4a4693652b917048f4efaa1e748f2b8100847bc5151c1172ef92,detour_complete,1,210,True,False,success,10
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,glass,fresh:glass_recovery_heldout_0000,985cbb95962a4a4693652b917048f4efaa1e748f2b8100847bc5151c1172ef92,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,offpath,fresh:glass_recovery_heldout_0000,a57bec0615da35e49bb7cb4da4194fd4624f7a26144bbcecc0b5633edb884258,base_continue,1,74,True,False,success,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,offpath,fresh:glass_recovery_heldout_0000,a57bec0615da35e49bb7cb4da4194fd4624f7a26144bbcecc0b5633edb884258,detour_complete,1,168,True,False,success,10
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,offpath,fresh:glass_recovery_heldout_0000,a57bec0615da35e49bb7cb4da4194fd4624f7a26144bbcecc0b5633edb884258,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,noglass,fresh:glass_recovery_heldout_0000,4161a922e249b91109ac5c4edbc515c6533854493fcf97ceb4335959edfd07cb,base_continue,1,72,True,False,success,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,noglass,fresh:glass_recovery_heldout_0000,4161a922e249b91109ac5c4edbc515c6533854493fcf97ceb4335959edfd07cb,detour_complete,1,208,True,False,success,10
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,noglass,fresh:glass_recovery_heldout_0000,4161a922e249b91109ac5c4edbc515c6533854493fcf97ceb4335959edfd07cb,retreat_hold,1,80,False,False,unrecorded_cap_or_other,
6292759eb45913ce4ed8447194504833f347d9355012e3228775797a4b0a7cd1,development,glass,fresh:glass_recovery_heldout_0000,c5b15b496b0763c6a89c99fe87388801dd849c1eec3d44c4b0b452d784da7363,base_continue,1,19,False,True,accident,
