panel,method,selection_horizon,evaluation_horizon,subset,n_sources,n_cells,A_base_success,A_base_success_lo,A_base_success_hi,A_selected_success,A_selected_success_lo,A_selected_success_hi,A_gain,A_gain_lo,A_gain_hi,A_base_accident,A_base_accident_lo,A_base_accident_hi,A_selected_accident,A_selected_accident_lo,A_selected_accident_hi,A_accident_delta,A_accident_delta_lo,A_accident_delta_hi,A_loss,A_loss_lo,A_loss_hi,A_new_accident,A_new_accident_lo,A_new_accident_hi,A_intervention,A_intervention_lo,A_intervention_hi,B_base_success,B_base_success_lo,B_base_success_hi,B_selected_success,B_selected_success_lo,B_selected_success_hi,B_gain,B_gain_lo,B_gain_hi,B_base_accident,B_base_accident_lo,B_base_accident_hi,B_selected_accident,B_selected_accident_lo,B_selected_accident_hi,B_accident_delta,B_accident_delta_lo,B_accident_delta_hi,B_loss,B_loss_lo,B_loss_hi,B_new_accident,B_new_accident_lo,B_new_accident_hi,B_intervention,B_intervention_lo,B_intervention_hi,reuse_gap,reuse_gap_lo,reuse_gap_hi,sources_any_A_positive,sources_any_B_positive,sources_net_B_positive,sources_net_B_negative,sources_with_A_B_gain_change
detour,historical:BenefitGate,440,440,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.84375,1.0,0.9375,0.84375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:BenefitGate,440,440,condition:offpath,16,16,0.84375,0.65625,1.0,0.84375,0.65625,1.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.75,1.0,0.90625,0.75,1.0,0.0,0.0,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:BenefitGate,440,440,controls,16,32,0.90625,0.8125,0.984375,0.90625,0.8125,0.984375,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.8125,1.0,0.921875,0.8125,1.0,0.0,0.0,0.0,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:BenefitGate,440,440,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.0,0.0,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:BenefitGate,440,440,role:fitting,12,36,0.6805555555555557,0.638888888888889,0.7222222222222223,0.6805555555555557,0.638888888888889,0.7222222222222223,0.0,0.0,0.0,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.0,0.0,0.0,0.25,0.18055555555555555,0.3194444444444445,0.25,0.18055555555555555,0.3194444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,all,16,48,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.0,0.0,0.0,0.3125,0.23958333333333334,0.38541666666666663,0.3125,0.23958333333333334,0.38541666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.0,0.0,0.0,0.26041666666666663,0.18723958333333338,0.34375,0.26041666666666663,0.18723958333333338,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,condition:glass,16,16,0.125,0.0,0.28125,0.125,0.0,0.28125,0.0,0.0,0.0,0.8125,0.625,0.96875,0.8125,0.625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.03125,0.375,0.1875,0.03125,0.375,0.0,0.0,0.0,0.6875,0.46875,0.875,0.6875,0.46875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.84375,1.0,0.9375,0.84375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,condition:offpath,16,16,0.84375,0.65625,1.0,0.84375,0.65625,1.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.75,1.0,0.90625,0.75,1.0,0.0,0.0,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,controls,16,32,0.90625,0.8125,0.984375,0.90625,0.8125,0.984375,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.8125,1.0,0.921875,0.8125,1.0,0.0,0.0,0.0,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.0,0.0,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,220,role:fitting,12,36,0.6805555555555557,0.638888888888889,0.7222222222222223,0.6805555555555557,0.638888888888889,0.7222222222222223,0.0,0.0,0.0,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.0,0.0,0.0,0.25,0.18055555555555555,0.3194444444444445,0.25,0.18055555555555555,0.3194444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,all,16,48,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.0,0.0,0.0,0.3125,0.23958333333333334,0.38541666666666663,0.3125,0.23958333333333334,0.38541666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.0,0.0,0.0,0.26041666666666663,0.18723958333333338,0.34375,0.26041666666666663,0.18723958333333338,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,condition:glass,16,16,0.125,0.0,0.28125,0.125,0.0,0.28125,0.0,0.0,0.0,0.8125,0.625,0.96875,0.8125,0.625,0.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.03125,0.375,0.1875,0.03125,0.375,0.0,0.0,0.0,0.6875,0.46875,0.875,0.6875,0.46875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.84375,1.0,0.9375,0.84375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,condition:offpath,16,16,0.84375,0.65625,1.0,0.84375,0.65625,1.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.75,1.0,0.90625,0.75,1.0,0.0,0.0,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,controls,16,32,0.90625,0.8125,0.984375,0.90625,0.8125,0.984375,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.8125,1.0,0.921875,0.8125,1.0,0.0,0.0,0.0,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.0,0.0,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:DirectQ_sanity,440,440,role:fitting,12,36,0.6805555555555557,0.638888888888889,0.7222222222222223,0.6805555555555557,0.638888888888889,0.7222222222222223,0.0,0.0,0.0,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.0,0.0,0.0,0.25,0.18055555555555555,0.3194444444444445,0.25,0.18055555555555555,0.3194444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
detour,historical:RiskDetour,440,220,all,16,48,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.6145833333333333,0.5520833333333333,0.6770833333333331,-0.03125,-0.08333333333333333,0.0,0.3125,0.23958333333333334,0.38541666666666663,0.2708333333333333,0.1875,0.36458333333333326,-0.041666666666666664,-0.10416666666666666,0.0,0.03125,0.0,0.08333333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.6354166666666666,0.5520833333333333,0.7083333333333331,-0.041666666666666664,-0.10416666666666667,0.010416666666666666,0.26041666666666663,0.18723958333333338,0.34375,0.22916666666666666,0.14583333333333331,0.32291666666666663,-0.03125,-0.08333333333333333,0.0,0.05208333333333333,0.0,0.11458333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.010416666666666666,-0.020833333333333332,0.04166666666666667,0,1,1,3,3
detour,historical:RiskDetour,440,220,condition:glass,16,16,0.125,0.0,0.28125,0.125,0.0,0.28125,0.0,0.0,0.0,0.8125,0.625,0.96875,0.6875,0.46875,0.875,-0.125,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.1875,0.03125,0.375,0.15625,0.0,0.34375,-0.03125,-0.09375,0.0,0.6875,0.46875,0.875,0.59375,0.375,0.8125,-0.09375,-0.25,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.125,0.0,0.3125,0.03125,0.0,0.09375,0,0,0,1,1
detour,historical:RiskDetour,440,220,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.9375,0.84375,1.0,0.96875,0.90625,1.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.03125,-0.09375,0.0,0,1,1,0,1
detour,historical:RiskDetour,440,220,condition:offpath,16,16,0.84375,0.65625,1.0,0.75,0.5,0.9375,-0.09375,-0.25,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.09375,0.0,0.25,0.0,0.0,0.0,0.1875,0.0,0.375,0.90625,0.75,1.0,0.78125,0.5625,0.9382812499999886,-0.125,-0.3125,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0,0.375,0.03125,0.0,0.09375,0,0,0,2,1
detour,historical:RiskDetour,440,220,controls,16,32,0.90625,0.8125,0.984375,0.859375,0.75,0.953125,-0.046875,-0.125,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.046875,0.0,0.125,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.921875,0.8125,1.0,0.875,0.75,0.9691406249999943,-0.046875,-0.140625,0.03125,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.0,-0.046875,0.046875,0,1,1,2,2
detour,historical:RiskDetour,440,220,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.25,0.0,0.5,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5416666666666666,0.29166666666666663,0.6666666666666666,-0.041666666666666664,-0.125,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.25,0.0,0.5,-0.041666666666666664,-0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.041666666666666664,0.0,0.125,0,0,0,1,1
detour,historical:RiskDetour,440,220,role:fitting,12,36,0.6805555555555557,0.638888888888889,0.7222222222222223,0.638888888888889,0.5694444444444444,0.6944444444444445,-0.041666666666666664,-0.1111111111111111,0.0,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.2777777777777778,0.19444444444444442,0.34722222222222227,-0.027777777777777776,-0.08333333333333333,0.0,0.041666666666666664,0.0,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.3055555555555555,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.6666666666666666,0.5972222222222222,0.7222222222222223,-0.041666666666666664,-0.12499999999999999,0.027777777777777776,0.25,0.18055555555555555,0.3194444444444445,0.2222222222222222,0.1388888888888889,0.2916666666666667,-0.027777777777777776,-0.08333333333333333,0.0,0.05555555555555555,0.0,0.13888888888888887,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.3055555555555555,0.0,-0.041666666666666664,0.04166666666666666,0,1,1,2,2
detour,historical:RiskDetour,440,440,all,16,48,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.6145833333333333,0.5520833333333333,0.6770833333333331,-0.03125,-0.08333333333333333,0.0,0.3125,0.23958333333333334,0.38541666666666663,0.2708333333333333,0.1875,0.36458333333333326,-0.041666666666666664,-0.10416666666666666,0.0,0.03125,0.0,0.08333333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.6354166666666666,0.5520833333333333,0.7083333333333331,-0.041666666666666664,-0.10416666666666667,0.010416666666666666,0.26041666666666663,0.18723958333333338,0.34375,0.22916666666666666,0.14583333333333331,0.32291666666666663,-0.03125,-0.08333333333333333,0.0,0.05208333333333333,0.0,0.11458333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.010416666666666666,-0.020833333333333332,0.04166666666666667,0,1,1,3,3
detour,historical:RiskDetour,440,440,condition:glass,16,16,0.125,0.0,0.28125,0.125,0.0,0.28125,0.0,0.0,0.0,0.8125,0.625,0.96875,0.6875,0.46875,0.875,-0.125,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.1875,0.03125,0.375,0.15625,0.0,0.34375,-0.03125,-0.09375,0.0,0.6875,0.46875,0.875,0.59375,0.375,0.8125,-0.09375,-0.25,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.125,0.0,0.3125,0.03125,0.0,0.09375,0,0,0,1,1
detour,historical:RiskDetour,440,440,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.9375,0.84375,1.0,0.96875,0.90625,1.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.03125,-0.09375,0.0,0,1,1,0,1
detour,historical:RiskDetour,440,440,condition:offpath,16,16,0.84375,0.65625,1.0,0.75,0.5,0.9375,-0.09375,-0.25,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.09375,0.0,0.25,0.0,0.0,0.0,0.1875,0.0,0.375,0.90625,0.75,1.0,0.78125,0.5625,0.9382812499999886,-0.125,-0.3125,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0,0.375,0.03125,0.0,0.09375,0,0,0,2,1
detour,historical:RiskDetour,440,440,controls,16,32,0.90625,0.8125,0.984375,0.859375,0.75,0.953125,-0.046875,-0.125,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.046875,0.0,0.125,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.921875,0.8125,1.0,0.875,0.75,0.9691406249999943,-0.046875,-0.140625,0.03125,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.0,-0.046875,0.046875,0,1,1,2,2
detour,historical:RiskDetour,440,440,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.25,0.0,0.5,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5416666666666666,0.29166666666666663,0.6666666666666666,-0.041666666666666664,-0.125,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.25,0.0,0.5,-0.041666666666666664,-0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.041666666666666664,0.0,0.125,0,0,0,1,1
detour,historical:RiskDetour,440,440,role:fitting,12,36,0.6805555555555557,0.638888888888889,0.7222222222222223,0.638888888888889,0.5694444444444444,0.6944444444444445,-0.041666666666666664,-0.1111111111111111,0.0,0.3055555555555556,0.23611111111111113,0.3611111111111111,0.2777777777777778,0.19444444444444442,0.34722222222222227,-0.027777777777777776,-0.08333333333333333,0.0,0.041666666666666664,0.0,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.3055555555555555,0.7083333333333334,0.6666666666666666,0.7642361111111063,0.6666666666666666,0.5972222222222222,0.7222222222222223,-0.041666666666666664,-0.12499999999999999,0.027777777777777776,0.25,0.18055555555555555,0.3194444444444445,0.2222222222222222,0.1388888888888889,0.2916666666666667,-0.027777777777777776,-0.08333333333333333,0.0,0.05555555555555555,0.0,0.13888888888888887,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555,0.3055555555555555,0.0,-0.041666666666666664,0.04166666666666666,0,1,1,2,2
detour,historical:RiskOnlyBenefit,440,220,all,16,48,0.6458333333333333,0.5833333333333334,0.6979166666666666,0.6145833333333333,0.5520833333333333,0.6770833333333331,-0.03125,-0.08333333333333333,0.0,0.3125,0.23958333333333334,0.38541666666666663,0.2708333333333333,0.1875,0.36458333333333326,-0.041666666666666664,-0.10416666666666666,0.0,0.03125,0.0,0.08333333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.6770833333333333,0.5937499999999999,0.7499999999999999,0.6354166666666666,0.5520833333333333,0.7083333333333331,-0.041666666666666664,-0.10416666666666667,0.010416666666666666,0.26041666666666663,0.18723958333333338,0.34375,0.22916666666666666,0.14583333333333331,0.32291666666666663,-0.03125,-0.08333333333333333,0.0,0.05208333333333333,0.0,0.11458333333333333,0.0,0.0,0.0,0.14583333333333331,0.0625,0.25,0.010416666666666666,-0.020833333333333332,0.04166666666666667,0,1,1,3,3
detour,historical:RiskOnlyBenefit,440,220,condition:glass,16,16,0.125,0.0,0.28125,0.125,0.0,0.28125,0.0,0.0,0.0,0.8125,0.625,0.96875,0.6875,0.46875,0.875,-0.125,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.1875,0.03125,0.375,0.15625,0.0,0.34375,-0.03125,-0.09375,0.0,0.6875,0.46875,0.875,0.59375,0.375,0.8125,-0.09375,-0.25,0.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.125,0.0,0.3125,0.03125,0.0,0.09375,0,0,0,1,1
detour,historical:RiskOnlyBenefit,440,220,condition:noglass,16,16,0.96875,0.90625,1.0,0.96875,0.90625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,0.9375,0.84375,1.0,0.96875,0.90625,1.0,0.03125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.3125,-0.03125,-0.09375,0.0,0,1,1,0,1
detour,historical:RiskOnlyBenefit,440,220,condition:offpath,16,16,0.84375,0.65625,1.0,0.75,0.5,0.9375,-0.09375,-0.25,0.0,0.125,0.0,0.3125,0.125,0.0,0.3125,0.0,0.0,0.0,0.09375,0.0,0.25,0.0,0.0,0.0,0.1875,0.0,0.375,0.90625,0.75,1.0,0.78125,0.5625,0.9382812499999886,-0.125,-0.3125,0.0,0.09375,0.0,0.25,0.09375,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.3125,0.0,0.0,0.0,0.1875,0.0,0.375,0.03125,0.0,0.09375,0,0,0,2,1
detour,historical:RiskOnlyBenefit,440,220,controls,16,32,0.90625,0.8125,0.984375,0.859375,0.75,0.953125,-0.046875,-0.125,0.0,0.0625,0.0,0.15625,0.0625,0.0,0.15625,0.0,0.0,0.0,0.046875,0.0,0.125,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.921875,0.8125,1.0,0.875,0.75,0.9691406249999943,-0.046875,-0.140625,0.03125,0.046875,0.0,0.125,0.046875,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.15625,0.0,0.0,0.0,0.15625,0.0625,0.28125,0.0,-0.046875,0.046875,0,1,1,2,2
detour,historical:RiskOnlyBenefit,440,220,role:calibration,4,12,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.5416666666666666,0.41666666666666663,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.25,0.0,0.5,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.5833333333333334,0.29166666666666663,0.7916666666666667,0.5416666666666666,0.29166666666666663,0.6666666666666666,-0.041666666666666664,-0.125,0.0,0.29166666666666663,0.08333333333333333,0.5416666666666666,0.25,0.0,0.5,-0.041666666666666664,-0.125,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.041666666666666664,0.0,0.125,0,0,0,1,1
