panel,selection_horizon,deadline,subset,A_base_success,A_selected_success,A_gain,A_base_accident,A_selected_accident,A_accident_delta,A_loss,A_new_accident,A_intervention,B_base_success,B_selected_success,B_gain,B_base_accident,B_selected_accident,B_accident_delta,B_loss,B_new_accident,B_intervention
detour,440,222,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,222,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,222,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,222,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,223,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,223,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,223,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,223,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,223,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,224,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,224,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,224,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,224,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,224,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,225,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,225,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,225,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,225,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,225,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,226,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,226,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,226,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,226,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,226,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,227,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,227,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,227,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,227,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,227,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,228,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,228,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,228,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,228,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,228,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,229,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,229,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,229,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,229,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,229,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,230,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,230,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,230,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,230,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,230,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,231,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,231,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,231,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,231,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,231,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,232,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,232,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,232,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,232,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,232,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,233,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,233,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,233,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,233,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,233,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,234,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,234,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,234,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,234,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,234,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,235,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,235,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,235,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,235,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,235,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,236,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,236,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,236,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,236,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,236,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,237,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,237,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,237,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,237,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,237,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,238,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,238,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,238,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,238,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,238,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,239,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,239,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,239,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,239,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,239,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,240,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,240,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,240,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,240,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,240,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,241,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,241,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,241,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,241,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,241,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,242,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,242,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,242,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,242,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,242,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,243,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,243,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,243,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,243,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,243,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,244,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,244,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,244,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,244,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,244,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,245,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,245,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,245,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,245,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,245,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,246,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,246,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,246,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,246,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,246,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,247,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,247,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,247,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,247,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,247,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
detour,440,248,all,0.6458333333333333,0.6875,0.041666666666666664,0.3125,0.26041666666666663,-0.05208333333333333,0.0,0.0,0.08333333333333333,0.6770833333333333,0.6979166666666666,0.020833333333333332,0.26041666666666663,0.21875,-0.041666666666666664,0.0,0.0,0.08333333333333333
detour,440,248,condition:glass,0.125,0.21875,0.09375,0.8125,0.65625,-0.15625,0.0,0.0,0.1875,0.1875,0.25,0.0625,0.6875,0.5625,-0.125,0.0,0.0,0.1875
detour,440,248,condition:noglass,0.96875,1.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0625,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
detour,440,248,condition:offpath,0.84375,0.84375,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.90625,0.90625,0.0,0.09375,0.09375,0.0,0.0,0.0,0.0
detour,440,248,controls,0.90625,0.921875,0.015625,0.0625,0.0625,0.0,0.0,0.0,0.03125,0.921875,0.921875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.03125
