method,selection_horizon,evaluation_horizon,subset,n_sources,n_cells,C_positive_sources,C_negative_sources,A_gain,B_gain,C_gain,A_source_rmse,B_source_rmse,A_minus_C,A_minus_C_lo,A_minus_C_hi,B_minus_C,B_minus_C_lo,B_minus_C_hi,error_improvement,error_improvement_lo,error_improvement_hi,C_gain_lo,C_gain_hi,A_base_success,A_selected_success,A_base_accident,A_selected_accident,A_accident_delta,A_loss,A_new_accident,A_intervention,B_base_success,B_selected_success,B_base_accident,B_selected_accident,B_accident_delta,B_loss,B_new_accident,B_intervention,C_base_success,C_selected_success,C_base_accident,C_selected_accident,C_accident_delta,C_loss,C_new_accident,C_intervention
real_full,440,440,controls,12,24,0,0,0.020833333333333332,0.0,0.0,0.07216878364870322,0.0,0.020833333333333332,0.0,0.0625,0.0,0.0,0.0,0.005208333333333333,0.0,0.015625,0.0,0.0,0.75,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.041666666666666664,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.041666666666666664,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.041666666666666664
real_full,440,440,role:fresh_development,12,36,0,0,0.013888888888888888,0.0,0.0,0.048112522432468816,0.0,0.013888888888888888,0.0,0.041666666666666664,0.0,0.0,0.0,0.0023148148148148147,0.0,0.006944444444444444,0.0,0.0,0.6388888888888888,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.027777777777777776,0.6527777777777778,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.027777777777777776,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0,0.027777777777777776
real_one,440,220,all,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.6944444444444445,0.6944444444444445,0.25,0.25,0.0,0.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
real_one,440,220,condition:glass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0
real_one,440,220,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
real_one,440,220,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0
real_one,440,220,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0
real_one,440,220,role:fresh_development,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.6944444444444445,0.6944444444444445,0.25,0.25,0.0,0.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
real_one,440,440,all,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.6944444444444445,0.6944444444444445,0.25,0.25,0.0,0.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
real_one,440,440,condition:glass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.0
real_one,440,440,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
real_one,440,440,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0
real_one,440,440,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0
real_one,440,440,role:fresh_development,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2777777777777778,0.2777777777777778,0.0,0.0,0.0,0.0,0.6944444444444445,0.6944444444444445,0.25,0.25,0.0,0.0,0.0,0.0,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0
pseudo_one,440,220,all,12,36,0,0,0.027777777777777776,-0.027777777777777776,0.0,0.09622504486493763,0.09622504486493763,0.027777777777777776,0.0,0.08333333333333333,-0.027777777777777776,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.027777777777777776,0.6944444444444445,0.6666666666666666,0.25,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776
pseudo_one,440,220,condition:glass,12,12,0,0,0.08333333333333333,-0.08333333333333333,0.0,0.28867513459481287,0.28867513459481287,0.08333333333333333,0.0,0.25,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.5833333333333334,0.5,-0.08333333333333333,0.0,0.0,0.08333333333333333,0.5,0.4166666666666667,0.5,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333
pseudo_one,440,220,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
pseudo_one,440,220,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0
pseudo_one,440,220,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0
pseudo_one,440,220,role:fresh_development,12,36,0,0,0.027777777777777776,-0.027777777777777776,0.0,0.09622504486493763,0.09622504486493763,0.027777777777777776,0.0,0.08333333333333333,-0.027777777777777776,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.027777777777777776,0.6944444444444445,0.6666666666666666,0.25,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776
pseudo_one,440,440,all,12,36,0,0,0.027777777777777776,-0.027777777777777776,0.0,0.09622504486493763,0.09622504486493763,0.027777777777777776,0.0,0.08333333333333333,-0.027777777777777776,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.027777777777777776,0.6944444444444445,0.6666666666666666,0.25,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776
pseudo_one,440,440,condition:glass,12,12,0,0,0.08333333333333333,-0.08333333333333333,0.0,0.28867513459481287,0.28867513459481287,0.08333333333333333,0.0,0.25,-0.08333333333333333,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.5833333333333334,0.5,-0.08333333333333333,0.0,0.0,0.08333333333333333,0.5,0.4166666666666667,0.5,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.08333333333333333
pseudo_one,440,440,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
pseudo_one,440,440,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0
pseudo_one,440,440,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0,0.7916666666666666,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.0
pseudo_one,440,440,role:fresh_development,12,36,0,0,0.027777777777777776,-0.027777777777777776,0.0,0.09622504486493763,0.09622504486493763,0.027777777777777776,0.0,0.08333333333333333,-0.027777777777777776,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.027777777777777776,0.6944444444444445,0.6666666666666666,0.25,0.2777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7222222222222222,0.7222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.027777777777777776
pseudo_one_swapped,440,220,all,12,36,0,0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555556,0.0,0.0,0.611111111111111,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.08333333333333333,0.6111111111111112,0.6111111111111112,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333,0.611111111111111,0.611111111111111,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,220,condition:glass,12,12,0,0,0.08333333333333333,0.0,0.0,0.28867513459481287,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.4166666666666667,0.5,0.5833333333333334,0.5,-0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,220,condition:noglass,12,12,0,0,0.16666666666666666,0.0,0.0,0.408248290463863,0.0,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.75,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
pseudo_one_swapped,440,220,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.25,0.25,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.25,0.25,0.0,0.0,0.0,0.0
pseudo_one_swapped,440,220,controls,12,24,0,0,0.08333333333333333,0.0,0.0,0.2041241452319315,0.0,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,0.10416666666666667,0.0,0.0,0.7083333333333334,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,220,role:fresh_development,12,36,0,0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555556,0.0,0.0,0.611111111111111,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.08333333333333333,0.6111111111111112,0.6111111111111112,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333,0.611111111111111,0.611111111111111,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,440,all,12,36,0,0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555556,0.0,0.0,0.611111111111111,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.08333333333333333,0.6111111111111112,0.6111111111111112,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333,0.611111111111111,0.611111111111111,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,440,condition:glass,12,12,0,0,0.08333333333333333,0.0,0.0,0.28867513459481287,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.4166666666666667,0.5,0.5833333333333334,0.5,-0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,440,condition:noglass,12,12,0,0,0.16666666666666666,0.0,0.0,0.408248290463863,0.0,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.4166666666666667,0.0,0.0,0.75,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
pseudo_one_swapped,440,440,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.25,0.25,0.0,0.0,0.0,0.0,0.5833333333333334,0.5833333333333334,0.25,0.25,0.0,0.0,0.0,0.0
pseudo_one_swapped,440,440,controls,12,24,0,0,0.08333333333333333,0.0,0.0,0.2041241452319315,0.0,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,0.10416666666666667,0.0,0.0,0.7083333333333334,0.7916666666666666,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.08333333333333333,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.08333333333333333
pseudo_one_swapped,440,440,role:fresh_development,12,36,0,0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.027777777777777776,0.0,0.05555555555555556,0.0,0.0,0.611111111111111,0.6944444444444445,0.2777777777777778,0.25,-0.027777777777777776,0.0,0.0,0.08333333333333333,0.6111111111111112,0.6111111111111112,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333,0.611111111111111,0.611111111111111,0.3055555555555556,0.3055555555555556,0.0,0.0,0.0,0.08333333333333333
Base,440,220,all,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6527777777777778,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0,0.0
Base,440,220,condition:glass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0.0
Base,440,220,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Base,440,220,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.625,0.625,0.25,0.25,0.0,0.0,0.0,0.0,0.625,0.625,0.25,0.25,0.0,0.0,0.0,0.0
Base,440,220,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.0,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.0
Base,440,220,role:fresh_development,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6527777777777778,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0,0.0
Base,440,440,all,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6527777777777778,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0,0.0
Base,440,440,condition:glass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,0.4583333333333333,0.4583333333333333,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0.0
Base,440,440,condition:noglass,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
Base,440,440,condition:offpath,12,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.0,0.0,0.0,0.0,0.625,0.625,0.25,0.25,0.0,0.0,0.0,0.0,0.625,0.625,0.25,0.25,0.0,0.0,0.0,0.0
Base,440,440,controls,12,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.0,0.7708333333333334,0.7708333333333334,0.125,0.125,0.0,0.0,0.0,0.0
Base,440,440,role:fresh_development,12,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.6388888888888888,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6527777777777778,0.6527777777777778,0.27777777777777773,0.27777777777777773,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.0,0.0,0.0,0.0
AlwaysDetour,440,220,all,12,36,0,9,-0.4444444444444444,-0.4583333333333334,-0.47222222222222227,0.11785113019775792,0.1075828707279838,0.02777777777777778,-0.041666666666666664,0.09722222222222221,0.013888888888888895,-0.04166666666666666,0.06944444444444446,0.002314814814814819,-0.004629629629629629,0.00925925925925927,-0.6527777777777778,-0.2916666666666667,0.6388888888888888,0.19444444444444445,0.27777777777777773,0.25,-0.027777777777777776,0.4444444444444444,0.05555555555555555,0.8888888888888888,0.6527777777777778,0.19444444444444445,0.27777777777777773,0.25,-0.027777777777777776,0.47222222222222227,0.08333333333333333,0.8888888888888888,0.6666666666666666,0.19444444444444445,0.2638888888888889,0.25,-0.013888888888888893,0.47222222222222227,0.05555555555555555,0.8888888888888888
AlwaysDetour,440,220,condition:glass,12,12,0,6,-0.25,-0.25,-0.2916666666666667,0.3818813079129867,0.3227486121839514,0.041666666666666664,-0.16666666666666666,0.25,0.041666666666666664,-0.125,0.20833333333333334,0.041666666666666664,-0.041666666666666664,0.125,-0.5,-0.125,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.5,-0.08333333333333333,0.25,0.16666666666666666,0.9166666666666666,0.4166666666666667,0.16666666666666666,0.5833333333333334,0.5,-0.08333333333333333,0.2916666666666667,0.25,0.9166666666666666,0.4583333333333333,0.16666666666666666,0.5416666666666666,0.5,-0.041666666666666664,0.2916666666666667,0.16666666666666666,0.9166666666666666
AlwaysDetour,440,220,condition:noglass,12,12,0,7,-0.5,-0.5833333333333334,-0.5833333333333334,0.2041241452319315,0.0,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,0.041666666666666664,0.0,0.10416666666666667,-0.8333333333333334,-0.3333333333333333,0.8333333333333334,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.9166666666666666,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,0.0,1.0,0.9166666666666666,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,0.0,1.0
AlwaysDetour,440,220,condition:offpath,12,12,0,7,-0.5833333333333334,-0.5416666666666666,-0.5416666666666666,0.14433756729740643,0.0,-0.041666666666666664,-0.125,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0625,-0.7916666666666666,-0.2916666666666667,0.6666666666666666,0.08333333333333333,0.25,0.25,0.0,0.5833333333333334,0.0,0.75,0.625,0.08333333333333333,0.25,0.25,0.0,0.5416666666666666,0.0,0.75,0.625,0.08333333333333333,0.25,0.25,0.0,0.5416666666666666,0.0,0.75
AlwaysDetour,440,220,controls,12,24,0,9,-0.5416666666666666,-0.5625,-0.5625,0.07216878364870322,0.0,0.020833333333333332,0.0,0.0625,0.0,0.0,0.0,0.005208333333333333,0.0,0.015625,-0.7708333333333334,-0.3333333333333333,0.75,0.20833333333333334,0.125,0.125,0.0,0.5416666666666666,0.0,0.875,0.7708333333333334,0.20833333333333334,0.125,0.125,0.0,0.5625,0.0,0.875,0.7708333333333334,0.20833333333333334,0.125,0.125,0.0,0.5625,0.0,0.875
